Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Fabio Vieira,31,301,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel,31,301,6,90,0,0,0,0.01,1,0,0.27,0,0,25
Havertz,31,301,5,65,0,1,0.07,0.12,1,0,0.1,0,0,14
G.Jesus,31,301,0,0,0,0,0,0,0,0,0,0,0,0
Jorginho,31,301,1,5,0,0,0,0,0,0,0.17,0,0,7
Kiwior,31,301,0,0,0,0,0,0,0,0,0,0,0,0
Martinelli,31,301,1,15,0,0,0,0,0,0,0.17,0,0,0
Nketiah,31,301,1,24,0,0,0.03,0.01,0,0,0.17,0,0,-1
Odegaard,31,301,11,90,1,0,0.25,0.21,1,0,0.27,0,3,32
Thomas,31,301,3,66,0,0,0,0.1,1,0,0.1,0,0,11
Ramsdale,31,301,0,0,0,0,0,0,0,0,0,0,0,0
Saka,31,301,0,0,0,0,0,0,0,0,0,0,0,0
Saliba,31,301,7,90,0,0,0,0.01,1,0,0.27,0,1,28
Smith Rowe,31,301,6,84,0,1,0.26,0.04,1,0,0.1,0,0,22
Tavares,31,305,0,0,0,0,0,0,0,0,0,0,0,0
Tomiyasu,31,301,1,16,0,0,0.05,0,0,0,0.17,0,0,2
Trossard,31,301,3,90,0,0,0.07,0.08,1,0,0.27,0,0,13
Turner,31,305,-1,0,0,0,0,0,0,0,0,0,0,-3
White,31,301,6,90,0,0,0,0.02,1,0,0.27,0,0,24
Zinchenko,31,301,9,73,0,0,0.04,0.06,1,0,0.1,0,3,32
Archer,31,308,0,0,0,0,0,0,0,0,0,0,0,0
Bailey,31,309,1,27,0,0,0,0.04,0,1,1,0,0,-1
Cash,31,309,0,0,0,0,0,0,0,0,0,0,0,0
Coutinho,31,309,0,0,0,0,0,0,0,0,0,0,0,0
Diego Carlos,31,309,0,90,0,0,0.06,0,0,4,3.28,0,0,14
Digne,31,309,0,90,0,0,0,0.01,0,4,3.28,0,0,6
Douglas Luiz,31,309,1,63,0,0,0.19,0.11,0,3,2.28,0,0,2
Duran,31,309,7,70,1,0,0.2,0.05,0,4,2.58,0,1,27
Kamara,31,309,0,0,0,0,0,0,0,0,0,0,0,0
Konsa,31,309,0,90,0,0,0,0,0,4,3.28,0,0,16
Martinez,31,309,0,0,0,0,0,0,0,0,0,0,0,0
McGinn,31,309,0,0,0,0,0,0,0,0,0,0,0,0
Mings,31,309,0,0,0,0,0,0,0,0,0,0,0,0
Nakamba,31,301,0,0,0,0,0,0,0,0,0,0,0,0
Olsen,31,309,2,90,0,0,0,0,0,4,3.28,7,0,25
Tielemans,31,309,1,27,0,0,0,0.01,0,1,1,0,0,3
Bertrand Traore,31,309,0,0,0,0,0,0,0,0,0,0,0,0
Watkins,31,309,0,0,0,0,0,0,0,0,0,0,0,0
Billing,31,302,3,63,0,0,0.34,0.12,1,0,0.1,0,0,7
Brooks,31,302,0,0,0,0,0,0,0,0,0,0,0,0
Christie,31,302,3,90,0,0,0.02,0.03,1,0,0.11,0,0,12
L.Cook,31,302,3,90,0,0,0,0.04,1,0,0.11,0,0,13
Kelly,31,302,7,90,0,0,0.12,0.01,1,0,0.11,0,2,26
Kluivert,31,302,6,26,1,0,0.41,0,0,0,0.02,0,0,24
Lowe,31,302,0,0,0,0,0,0,0,0,0,0,0,0
Mepham,31,302,0,0,0,0,0,0,0,0,0,0,0,0
Moore,31,302,0,0,0,0,0,0,0,0,0,0,0,0
N.Neto,31,302,7,90,0,0,0,0,1,0,0.11,2,1,25
