Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive,ActualPoints
527,Cornet,WestHam,Midfielder,5.3,27,11,103,1,0,0.39999999999999997,0.02,0,3,2.77,0,0,36,2,32,0,0.10999999999999999,0.01,0,2,1.42,0,0,9,Everton,5,9,0,0,0
528,Coufal,WestHam,Defender,4.5,27,68,2212,0,6,0.04,2.0300000000000002,4,44,45.54999999999999,0,7,403,8,416,1,0,0.31000000000000005,0,12,9.670000000000002,0,1,73,Everton,5,9,0,0,2
530,Cresswell,WestHam,Defender,4.3,27,3,144,0,0,0,0.15,0,4,1.9300000000000002,0,0,23,1,14,0,0,0,0,0,0.02,0,0,3,Everton,5,9,0,0,0
532,Emerson,WestHam,Defender,4.5,27,73,2272,1,3,1.1400000000000001,1.8200000000000003,5,42,47.07999999999999,0,8,424,16,427,1,0.31,0.25,0,13,10.28,0,2,105,Everton,5,9,0,0,2
534,P.Fornals,WestHam,Midfielder,4.8,27,19,418,0,0,0.31000000000000005,0.3400000000000001,1,9,9.49,0,0,68,0,0,0,2.0816681711721685E-17,1.734723475976807E-17,0,0,8.881784197001252E-16,0,0,0,Everton,5,9,0,0,0
535,Ings,WestHam,Forward,5.7,27,22,245,0,2,0.86,0.08,0,7,5.6899999999999995,0,2,63,1,1,0,0,3.469446951953614E-18,0,1,0.36000000000000015,0,0,3,Everton,5,9,0,0,0
537,Kehrer,WestHam,Defender,4.4,27,2,19,0,0,0,0,0,1,0.47000000000000003,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Everton,5,9,0,0,0
539,L.Paqueta,WestHam,Midfielder,6,27,67,1671,2,5,3.17,3.54,4,26,29.769999999999996,0,5,271,4,154,0,0.34000000000000036,0.7200000000000002,0,2,2.849999999999999,0,0,11,Everton,5,9,0,0,2
542,Souček,WestHam,Midfielder,4.9,27,89,2053,6,1,5.400000000000001,0.6100000000000001,5,39,43.32999999999999,0,6,331,13,348,0,0.6499999999999996,0.04999999999999999,0,12,8.820000000000002,0,1,60,Everton,5,9,0,0,7
544,Zouma,WestHam,Defender,4.5,27,57,1998,2,0,1.6,0.02,3,39,40.36999999999999,0,4,315,10,405,0,0.43000000000000005,0.01,0,11,9.859999999999998,0,0,56,Everton,5,9,0,0,8
577,Ogbonna,WestHam,Defender,4.4,27,18,319,0,0,0,0,2,2,7.73,0,0,73,1,1,0,0,0,0,0,0.02000000000000089,0,0,3,Everton,5,9,0,0,1
642,Alvarez,WestHam,Midfielder,5,27,51,1832,1,1,1.27,0.6200000000000001,5,31,37.589999999999996,0,3,276,14,405,0,0.8300000000000001,0.42,0,12,10.219999999999997,0,2,78,Everton,5,9,0,0,9
664,Ward-Prowse,WestHam,Midfielder,6.3,27,114,2287,5,7,5.31,5.239999999999999,5,46,47.549999999999976,0,15,556,13,425,1,0.38000000000000034,0.6899999999999997,0,14,10.379999999999999,0,0,85,Everton,5,9,0,0,5
689,Kudus,WestHam,Midfielder,6.5,27,95,1501,6,6,2.9400000000000004,2.29,3,34,27.62,0,11,322,14,450,2,1.08,0.6499999999999997,0,14,10.69,0,0,58,Everton,5,9,0,0,5
545,Ait-Nouri,Wolves,Defender,4.5,27,47,1614,0,2,1.55,1.4500000000000002,3,28,28.27,0,4,251,19,432,2,0.3699999999999999,0.5399999999999999,1,8,7.99,0,3,89,Newcastle,13,12,0,0,0
548,H.Bueno,Wolves,Defender,4.5,27,21,423,0,0,0.29000000000000004,0.28,2,8,6.93,0,0,84,2,34,0,0,0.00999999999999999,0,1,0.63,0,0,12,Newcastle,13,12,0,0,1
551,Dawson,Wolves,Defender,4.5,27,69,2209,1,1,1.58,0.42000000000000004,6,38,38.46999999999999,0,6,421,12,450,0,0.029999999999999832,0.04,1,8,8.299999999999999,0,1,85,Newcastle,13,12,0,0,1
552,Fabio Silva,Wolves,Forward,5.4,27,8,259,0,0,1.12,0.09000000000000001,1,8,7.199999999999999,0,0,7,0,0,0,3.469446951953614E-17,1.3877787807814457E-17,0,0,-8.881784197001252E-16,0,0,0,Newcastle,13,12,0,0,0
557,Hee Chan,Wolves,Midfielder,5.4,27,105,1618,10,3,6.180000000000001,2.4300000000000006,3,24,25.009999999999998,0,10,287,5,172,0,0.30000000000000004,0.12,1,1,1.520000000000003,0,0,7,Newcastle,13,12,0,0,0
559,Joao Gomes,Wolves,Midfielder,4.9,27,59,1722,2,2,1.13,1.0000000000000002,4,29,30.549999999999997,0,3,261,24,331,1,0.5899999999999999,0.11999999999999995,1,4,5.600000000000002,0,3,81,Newcastle,13,12,0,0,0
562,Kalajdzic,Wolves,Forward,5,27,24,158,2,0,1.01,0.26,1,2,2.5700000000000003,0,4,88,0,0,0,1.0061396160665481E-16,-1.214306433183765E-17,0,0,-2.220446049250313E-16,0,0,0,Newcastle,13,12,0,0,0
563,Kilman,Wolves,Defender,4.5,27,70,2430,2,0,1.64,0.8600000000000002,5,43,44.29,0,3,438,11,450,0,0.18999999999999995,0.37,1,8,8.299999999999995,0,0,75,Newcastle,13,12,0,0,1
565,Lemina,Wolves,Midfielder,5,27,71,2091,4,0,3.839999999999999,0.6400000000000001,4,37,39.37,0,10,365,10,440,0,0.6799999999999999,0.12000000000000002,1,7,8.11,0,0,66,Newcastle,13,12,0,0,2
567,Neto,Wolves,Midfielder,5.6,27,84,1459,2,11,3.0899999999999994,3.6400000000000006,3,27,27.609999999999996,0,8,303,15,386,2,0.7000000000000003,0.73,1,6,6.700000000000001,0,0,51,Newcastle,13,12,0,0,1
569,Jose Sa,Wolves,Goalkeeper,5,27,74,2137,0,0,0,0,4,39,39.199999999999996,77,5,408,13,405,0,0,0,1,7,7.539999999999996,16,0,78,Newcastle,13,12,0,0,0
570,Sarabia,Wolves,Midfielder,5,27,77,1178,3,6,3.7,4.04,6,15,19.639999999999997,0,6,287,21,412,1,1.3899999999999997,0.81,1,7,7.300000000000001,0,2,88,Newcastle,13,12,0,0,2
572,N.Semedo,Wolves,Defender,4.5,27,55,2257,0,1,0.51,1.0300000000000002,5,42,42.849999999999994,0,0,364,9,442,0,0.04999999999999995,0.21000000000000005,1,8,8.299999999999994,0,0,80,Newcastle,13,12,0,0,1
590,Cunha,Wolves,Forward,5.5,27,108,1962,9,6,8.209999999999999,2.4600000000000004,5,33,34.68,0,12,424,18,109,0,1.3,0.13000000000000012,0,2,2.450000000000001,0,3,88,Newcastle,13,12,0,0,0
