Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Rak-Sakyi,7,65,0,0,0,0,0,0,0,0,0,0,0,0
Gordon,7,65,0,0,0,0,0,0,0,0,0,0,0,0
Adama,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Hamer,7,69,2,78,0,0,0.05,0.25,0,2,1.67,0,0,15
Ward-Prowse,7,69,4,90,0,0,0.08,1.12,1,0,1.07,0,1,29
Lavia,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Endo,7,68,1,17,0,0,0,0,0,1,0.66,0,0,2
Zaniolo,7,61,1,56,0,0,0.05,0,0,1,1.33,0,0,-6
Delcroix,7,66;15,1,1,0,0,0,0,0,0,0.04,0,0,3
A.Ramsey,7,66;15,3,85,0,0,0,0,0,2,2.18,0,0,4
Doku,7,70,1,90,0,0,0.17,0.23,0,2,0.44,0,0,11
G.Montiel,7,67,0,0,0,0,0,0,0,0,0,0,0,0
Johnson,7,63;15,0,0,0,0,0,0,0,0,0,0,0,0
Harris,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Castagne,7,64,1,90,0,0,0.09,0.04,0,2,1.73,0,0,7
Kudus,7,69,1,18,0,0,0,0.01,0,0,0.32,0,0,9
Beto,7,63,1,30,0,0,0.45,0,0,0,0,0,0,-3
L.Thomas,7,69,1,90,0,0,0.06,0.05,0,2,2.14,0,0,18
Lenglet,7,61,0,0,0,0,0,0,0,0,0,0,0,0
Ansu Fati,7,61,5,45,1,0,0.69,0.04,0,3,0.43,0,0,15
Sinisterra,7,62,1,31,0,0,0,0.06,0,1,0.75,0,0,5
Gravenberch,7,68,1,10,0,0,0,0,0,1,0.16,0,0,2
Amrabat,7,65,1,90,0,0,0,0.04,0,1,0.81,0,0,5
Origi,7,67,1,10,0,0,0,0.16,0,0,0.83,0,0,8
