Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Fabio Vieira,32,312,1,1,0,0,0,0.01,0,0,0.15,0,0,2
Gabriel,32,312,6,90,0,0,0.69,0.01,1,0,0.53,0,0,18
Havertz,32,312,14,88,1,1,0.61,0.49,1,0,0.38,0,3,38
G.Jesus,32,312,5,63,0,1,0.38,0.06,1,0,0.38,0,0,6
Jorginho,32,312,7,90,0,1,0,0.56,1,0,0.53,0,1,25
Kiwior,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Martinelli,32,312,1,26,0,0,0,0.24,0,0,0.15,0,0,9
Nketiah,32,312,1,1,0,0,0.1,0,0,0,0.15,0,0,2
Odegaard,32,312,3,88,0,0,0.06,0.29,1,0,0.38,0,0,18
Thomas,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Ramsdale,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Saka,32,312,10,63,1,0,0.99,0.23,1,0,0.38,0,2,29
Saliba,32,312,5,90,0,0,0,0.01,1,0,0.53,0,0,24
Smith Rowe,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Tavares,32,319,0,0,0,0,0,0,0,0,0,0,0,0
Tomiyasu,32,312,1,18,0,0,0,0,0,0,0.15,0,0,3
Trossard,32,312,6,26,1,0,0.36,0,0,0,0.15,0,0,22
Turner,32,319,0,0,0,0,0,0,0,0,0,0,0,0
White,32,312,5,90,0,0,0,0.07,1,0,0.53,0,0,21
Zinchenko,32,312,6,71,0,0,0,0.06,1,0,0.38,0,0,22
Archer,32,318,4,3,0,1,0,0.13,0,0,0,0,0,16
Bailey,32,311,5,90,0,1,0.07,0.1,0,3,1.56,0,0,17
Cash,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Coutinho,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Diego Carlos,32,311,0,90,0,0,0,0.03,0,3,1.56,0,0,9
Digne,32,311,1,90,0,0,0.12,0.08,0,3,1.56,0,0,11
Douglas Luiz,32,311,1,90,0,0,0,0.21,0,3,1.56,0,0,7
Duran,32,311,1,1,0,0,0,0,0,0,0,0,0,3
Kamara,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Konsa,32,311,1,90,0,0,0.24,0.05,0,3,1.56,0,0,14
Martinez,32,311,1,90,0,0,0,0,0,3,1.56,0,0,9
McGinn,32,311,5,90,0,1,0,0.38,0,3,1.56,0,0,27
Mings,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Nakamba,32,316,0,0,0,0,0,0,0,0,0,0,0,0
Olsen,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Tielemans,32,311,6,90,0,1,0,0.08,0,3,1.56,0,1,28
Bertrand Traore,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Watkins,32,311,13,90,2,0,0.46,0.02,0,3,1.56,0,3,54
Billing,32,316,1,22,0,0,0,0,0,2,0.82,0,0,7
Brooks,32,316,0,0,0,0,0,0,0,0,0,0,0,0
Christie,32,316,2,90,0,0,0,0.32,0,2,1.4,0,0,10
L.Cook,32,316,2,86,0,0,0,0.01,0,1,0.89,0,0,9
Kelly,32,316,1,90,0,0,0,0,0,2,1.4,0,0,15
Kluivert,32,316,6,67,0,1,0.19,0.01,1,0,0.58,0,0,14
Lowe,32,316,0,0,0,0,0,0,0,0,0,0,0,0
Mepham,32,316,0,0,0,0,0,0,0,0,0,0,0,0
Moore,32,316,0,0,0,0,0,0,0,0,0,0,0,0
N.Neto,32,316,4,90,0,0,0,0,0,2,1.4,7,1,24
Rothwell,32,316,0,0,0,0,0,0,0,0,0,0,0,0
Semenyo,32,316,2,68,0,0,0,0.01,1,0,0.58,0,0,6
Senesi,32,316,1,4,0,0,0,0.01,0,1,0.51,0,0,3
Solanke,32,316,2,90,0,0,0.07,0.04,0,2,1.4,0,0,2
Tavernier,32,316,6,58,1,0,0.08,0.16,0,0,0.45,0,0,17
Hamed Traorè,32,316,0,0,0,0,0,0,0,0,0,0,0,0
Zabarnyi,32,316,1,90,0,0,0,0,0,2,1.4,0,0,8
Ajer,32,311,1,90,0,0,0,0.02,0,3,1.52,0,0,7
Collins,32,311,1,90,0,0,0,0.01,0,3,1.52,0,0,12
Damsgaard,32,311,4,80,0,1,0.14,0.01,0,3,1.18,0,0,14
Dasilva,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Flekken,32,311,1,90,0,0,0,0,0,3,1.52,0,0,8
Henry,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Hickey,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Janelt,32,311,2,90,0,0,0,0.01,0,3,1.52,0,0,12
Jensen,32,311,2,85,0,0,0,0.05,0,3,1.26,0,0,5
Lewis-Potter,32,311,1,14,0,0,0,0,0,1,0.57,0,0,4
Mbeumo,32,311,7,85,1,0,0.22,0.2,0,3,1.26,0,0,18
Mee,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Norgaard,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Onyeka,32,311,1,4,0,0,0,0,0,0,0.26,0,0,4
Pinnock,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Raya,32,312,6,90,0,0,0,0,1,0,0.53,2,0,24
Schade,32,311,0,0,0,0,0,0,0,0,0,0,0,0
Toney,32,311,1,9,0,0,0,0,0,0,0.34,0,0,3
Wissa,32,311,5,80,1,0,0.68,0.01,0,3,1.18,0,0,27
Adingra,32,312,2,90,0,0,0.12,0.04,0,3,3.23,0,0,7
Caicedo,32,318,2,90,0,0,0,0.11,0,2,1.36,0,0,9
Dahoud,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Dunk,32,312,1,90,0,0,0,0.03,0,3,3.23,0,0,15
Enciso,32,312,2,62,0,0,0.18,0,0,2,2.52,0,0,2
Estupinan,32,312,1,90,0,0,0.02,0.03,0,3,3.23,0,0,17
Ferguson,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Gilmour,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Gross,32,312,2,90,0,0,0,0.15,0,3,3.23,0,0,15
Joao Pedro,32,312,1,27,0,0,0.15,0.03,0,1,0.71,0,0,0
Lallana,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Lamptey,32,312,1,90,0,0,0,0.03,0,3,3.23,0,0,6
March,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Milner,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Mitoma,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Sanchez,32,318,0,0,0,0,0,0,0,0,0,0,0,0
Steele,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Van Hecke,32,312,1,90,0,0,0.05,0.04,0,3,3.23,0,0,11
Veltman,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Verbruggen,32,312,2,90,0,0,0,0,0,3,3.23,4,0,23
Webster,32,312,0,0,0,0,0,0,0,0,0,0,0,0
Welbeck,32,312,2,75,0,0,0,0.04,0,2,2.64,0,0,6
Al-Dakhil,32,314,0,0,0,0,0,0,0,0,0,0,0,0
Benson,32,314,0,0,0,0,0,0,0,0,0,0,0,0
Beyer,32,314,0,0,0,0,0,0,0,0,0,0,0,0
Brownhill,32,314,1,21,0,0,0.03,0,0,0,0.29,0,0,2
Cork,32,314,0,0,0,0,0,0,0,0,0,0,0,0
Cullen,32,314,2,90,0,0,0,0.25,0,1,0.83,0,0,22
Foster,32,314,2,90,0,0,0.06,0.04,0,1,0.83,0,0,4
Gudmundsson,32,314,1,6,0,0,0,0,0,0,0.04,0,0,4
O'Shea,32,314,-1,66,0,0,0,0.01,0,1,1.12,0,0,0
Roberts,32,314,0,0,0,0,0,0,0,0,0,0,0,0
Rodriguez,32,314,1,6,0,0,0,0,0,0,0.04,0,0,3
Taylor,32,314,2,83,0,0,0.09,0.02,0,1,0.79,0,0,7
Vitinho,32,314,1,29,0,0,0,0.01,0,0,0.32,0,0,3
Chalobah,32,318,0,90,0,0,0,0.01,0,2,1.36,0,0,13
Chilwell,32,318,0,0,0,0,0,0,0,0,0,0,0,0
Chukwuemeka,32,318,1,16,0,0,0,0,0,1,0.67,0,0,4
Colwill,32,318,0,0,0,0,0,0,0,0,0,0,0,0
Cucurella,32,318,1,90,0,0,0,0.01,0,1,0.76,0,0,9
Enzo,32,318,2,90,0,0,0,0.07,0,2,1.36,0,0,7
W.Fofana,32,318,0,0,0,0,0,0,0,0,0,0,0,0
Gallagher,32,318,5,90,0,1,0.03,0.05,0,2,1.36,0,0,25
Gusto,32,318,0,0,0,0,0,0,0,0,0,0,0,0
Hudson-Odoi,32,319,2,90,0,0,0.12,0.02,0,3,1.48,0,0,6
James,32,318,0,0,0,0,0,0,0,0,0,0,0,0
Madueke,32,318,8,81,1,0,0.14,0.04,0,1,0.68,0,1,30
Mount,32,317,0,6,0,0,0,0,0,0,0.35,0,0,-1
Mudryk,32,318,1,8,0,0,0,0,0,1,0.67,0,0,3
N.Jackson,32,318,2,90,0,0,0,0.06,0,1,0.76,0,0,6
Nkunku,32,318,0,0,0,0,0,0,0,0,0,0,0,0
M.Sarr,32,318,0,0,0,0,0,0,0,0,0,0,0,0
Sterling,32,318,0,0,0,0,0,0,0,0,0,0,0,0
T.Silva,32,318,10,90,1,0,0.13,0.01,0,2,1.36,0,3,33
Ahamada,32,313,1,8,0,0,0.02,0.01,0,0,0.05,0,0,2
Andersen,32,313,0,90,0,0,0,0,0,4,1.91,0,0,20
J.Ayew,32,313,2,73,0,0,0.14,0.01,0,4,1.77,0,0,6
