Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive
42,Digne,AstonVilla,Defender,4.6,34,80,1956,1,4,0.94,2.8999999999999995,6,29,31.75,0,5,374,14,324,1,0.21,0.14,1,7,7.430000000000001,0,3,60,Bournemouth,47,57,10,8
43,Douglas Luiz,AstonVilla,Midfielder,5.4,34,142,2661,9,5,6.57,4.38,6,47,44.96,0,25,628,6,333,0,0.22,0.6,1,7,7.370000000000001,0,0,33,Bournemouth,47,57,10,8
44,Duran,AstonVilla,Forward,5,34,33,335,3,1,1.46,0.15000000000000002,0,6,6.58,0,4,99,9,161,0,0.23,0.1,0,5,4.36,0,1,27,Bournemouth,47,57,10,8
47,Kamara,AstonVilla,Midfielder,5,34,40,1653,0,1,0.13,1.3900000000000001,7,22,24.679999999999996,0,1,247,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,47,57,10,8
48,Konsa,AstonVilla,Defender,4.5,34,85,2620,1,1,2.45,0.9000000000000001,7,42,42.379999999999995,0,7,506,24,450,0,0.44,0.11,2,8,9.990000000000002,0,3,106,Bournemouth,47,57,10,8
49,Martinez,AstonVilla,Goalkeeper,4.9,34,111,2790,0,0,0,0.01,8,44,45.93,85,19,602,25,360,0,0,0,2,4,6.71,10,7,96,Bournemouth,47,57,10,8
50,McGinn,AstonVilla,Midfielder,5.5,34,108,2554,6,4,4.560000000000001,4.659999999999998,7,42,39.88999999999999,0,9,454,8,180,1,0.03,0.4,1,3,3.18,0,0,42,Bournemouth,47,57,10,8
51,Mings,AstonVilla,Defender,4.2,34,0,30,0,0,0.01,0.16,0,2,1.08,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,47,57,10,8
53,Olsen,AstonVilla,Goalkeeper,4,34,4,180,0,0,0,0,0,5,4.01,8,0,37,2,90,0,0,0,0,4,3.28,7,0,25,Bournemouth,47,57,10,8
58,Tielemans,AstonVilla,Midfielder,5.8,34,66,1433,1,6,1.06,1.8400000000000005,4,23,27.939999999999994,0,1,273,16,387,2,0.05,0.29000000000000004,2,5,7.71,0,1,78,Bournemouth,47,57,10,8
59,Bertrand Traore,AstonVilla,Midfielder,5,34,2,10,0,0,0,0,0,0,0.77,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,47,57,10,8
60,Watkins,AstonVilla,Forward,7.9,34,208,2794,19,15,15.470000000000002,3.5799999999999996,7,45,45.41,0,28,705,23,315,0,1.15,0.06999999999999999,1,4,6.180000000000001,0,4,84,Bournemouth,47,57,10,8
584,Pau,AstonVilla,Defender,4.5,34,79,2102,2,0,0.9500000000000001,0.6500000000000001,6,30,32.51999999999999,0,4,405,15,360,0,0.07,0.09,2,4,6.71,0,0,71,Bournemouth,47,57,10,8
599,Diaby,AstonVilla,Midfielder,6.6,34,122,1774,5,10,5.309999999999999,3.4799999999999986,7,29,27.849999999999994,0,8,365,24,255,2,0.21000000000000002,0.39999999999999997,2,3,5.969999999999999,0,3,78,Bournemouth,47,57,10,8
672,Zaniolo,AstonVilla,Midfielder,5.5,34,33,810,2,0,2.36,0.6600000000000001,2,13,13.919999999999998,0,0,32,12,230,0,0.4799999999999999,0.08,1,4,5.15,0,0,27,Bournemouth,47,57,10,8
699,Lenglet,AstonVilla,Defender,4.5,34,25,1063,0,1,0.81,0.51,2,22,20.970000000000002,0,0,197,1,135,0,0.1,0,0,5,4.529999999999999,0,0,22,Bournemouth,47,57,10,8
63,Billing,Bournemouth,Midfielder,5.3,34,57,1331,2,3,2.51,2.1100000000000003,2,34,27.24000000000001,0,3,218,5,102,0,0.34,0.12,1,3,1.63,0,0,16,AstonVilla,68,49,9,8
63,Billing,Bournemouth,Midfielder,5.3,34,57,1331,2,3,2.51,2.1100000000000003,2,34,27.24000000000001,0,3,218,5,102,0,0.34,0.12,1,3,1.63,0,0,16,Wolves,46,51,6,8
64,Brooks,Bournemouth,Midfielder,4.9,34,23,271,1,1,2.45,0.47000000000000003,0,7,6.080000000000001,0,2,71,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,68,49,9,8
64,Brooks,Bournemouth,Midfielder,4.9,34,23,271,1,1,2.45,0.47000000000000003,0,7,6.080000000000001,0,2,71,0,0,0,0,0,0,0,0,0,0,0,Wolves,46,51,6,8
65,Christie,Bournemouth,Midfielder,5,34,75,2460,0,4,1.8800000000000003,4.519999999999999,6,49,40.709999999999994,0,5,358,6,270,0,0.13,0.55,1,4,2.69,0,0,34,AstonVilla,68,49,9,8
65,Christie,Bournemouth,Midfielder,5,34,75,2460,0,4,1.8800000000000003,4.519999999999999,6,49,40.709999999999994,0,5,358,6,270,0,0.13,0.55,1,4,2.69,0,0,34,Wolves,46,51,6,8
66,L.Cook,Bournemouth,Midfielder,5,34,63,2247,0,3,0.39,2.45,6,41,39.99999999999999,0,5,359,8,356,0,0.22,0.28,1,4,3.3,0,0,40,AstonVilla,68,49,9,8
66,L.Cook,Bournemouth,Midfielder,5,34,63,2247,0,3,0.39,2.45,6,41,39.99999999999999,0,5,359,8,356,0,0.22,0.28,1,4,3.3,0,0,40,Wolves,46,51,6,8
70,Kelly,Bournemouth,Defender,4.5,34,38,1268,0,1,0.31,0.68,3,27,19.73,0,5,235,13,258,1,0.12,0.5,1,4,3.1,0,2,63,AstonVilla,68,49,9,8
70,Kelly,Bournemouth,Defender,4.5,34,38,1268,0,1,0.31,0.68,3,27,19.73,0,5,235,13,258,1,0.12,0.5,1,4,3.1,0,2,63,Wolves,46,51,6,8
72,Kluivert,Bournemouth,Midfielder,4.8,34,82,1460,6,1,4.16,1.3800000000000003,8,17,22.31,0,2,204,22,240,1,1.27,0.25,2,2,2.16,0,0,61,AstonVilla,68,49,9,8
72,Kluivert,Bournemouth,Midfielder,4.8,34,82,1460,6,1,4.16,1.3800000000000003,8,17,22.31,0,2,204,22,240,1,1.27,0.25,2,2,2.16,0,0,61,Wolves,46,51,6,8
73,Lowe,SheffieldUtd,Defender,4.9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burnley,33,68,6,6
73,Lowe,SheffieldUtd,Defender,4.9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManUtd,47,48,10,9
75,Mepham,Bournemouth,Defender,4.3,34,16,613,0,1,0.09,0.17,1,16,10.34,0,0,113,2,90,0,0,0,0,1,1.12,0,0,15,AstonVilla,68,49,9,8
75,Mepham,Bournemouth,Defender,4.3,34,16,613,0,1,0.09,0.17,1,16,10.34,0,0,113,2,90,0,0,0,0,1,1.12,0,0,15,Wolves,46,51,6,8
76,Moore,Bournemouth,Forward,4.8,34,14,100,1,0,1.44,0.33,0,2,2.26,0,2,38,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,68,49,9,8
76,Moore,Bournemouth,Forward,4.8,34,14,100,1,0,1.44,0.33,0,2,2.26,0,2,38,0,0,0,0,0,0,0,0,0,0,0,Wolves,46,51,6,8
77,N.Neto,Bournemouth,Goalkeeper,4.5,34,107,2700,0,0,0,0.01,7,50,46.319999999999986,108,14,565,13,360,0,0,0,1,5,3.8099999999999996,11,2,65,AstonVilla,68,49,9,8
77,N.Neto,Bournemouth,Goalkeeper,4.5,34,107,2700,0,0,0,0.01,7,50,46.319999999999986,108,14,565,13,360,0,0,0,1,5,3.8099999999999996,11,2,65,Wolves,46,51,6,8
81,Rothwell,Bournemouth,Midfielder,4.9,34,13,380,0,0,0.06,0.22,0,12,11.24,0,0,54,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,68,49,9,8
81,Rothwell,Bournemouth,Midfielder,4.9,34,13,380,0,0,0.06,0.22,0,12,11.24,0,0,54,0,0,0,0,0,0,0,0,0,0,0,Wolves,46,51,6,8
82,Semenyo,Bournemouth,Forward,4.5,34,90,1622,7,4,3.9800000000000004,1.4400000000000002,6,25,25.310000000000002,0,11,311,7,203,1,0.33999999999999997,0.09,1,1,1.7200000000000002,0,0,19,AstonVilla,68,49,9,8
82,Semenyo,Bournemouth,Forward,4.5,34,90,1622,7,4,3.9800000000000004,1.4400000000000002,6,25,25.310000000000002,0,11,311,7,203,1,0.33999999999999997,0.09,1,1,1.7200000000000002,0,0,19,Wolves,46,51,6,8
83,Senesi,Bournemouth,Defender,4.4,34,78,1749,3,4,0.93,1.9100000000000004,4,36,32.230000000000004,0,10,366,9,94,2,0,0.05,0,3,1.69,0,2,37,AstonVilla,68,49,9,8
83,Senesi,Bournemouth,Defender,4.4,34,78,1749,3,4,0.93,1.9100000000000004,4,36,32.230000000000004,0,10,366,9,94,2,0,0.05,0,3,1.69,0,2,37,Wolves,46,51,6,8
85,Solanke,Bournemouth,Forward,6.4,34,156,2848,17,3,17.470000000000002,1.8500000000000005,8,53,47.03,0,20,493,18,353,0,1.32,0.19,2,4,3.33,0,3,63,AstonVilla,68,49,9,8
85,Solanke,Bournemouth,Forward,6.4,34,156,2848,17,3,17.470000000000002,1.8500000000000005,8,53,47.03,0,20,493,18,353,0,1.32,0.19,2,4,3.33,0,3,63,Wolves,46,51,6,8
86,Tavernier,Bournemouth,Midfielder,5.4,34,87,2037,3,4,3.7399999999999993,4.109999999999999,8,34,31.169999999999998,0,5,312,11,221,0,0.21000000000000002,0.41000000000000003,2,0,0.97,0,0,22,AstonVilla,68,49,9,8
86,Tavernier,Bournemouth,Midfielder,5.4,34,87,2037,3,4,3.7399999999999993,4.109999999999999,8,34,31.169999999999998,0,5,312,11,221,0,0.21000000000000002,0.41000000000000003,2,0,0.97,0,0,22,Wolves,46,51,6,8
87,Hamed Traorè,Bournemouth,Midfielder,4.8,34,3,44,0,0,0.16999999999999998,0.01,0,1,0.84,0,0,10,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,68,49,9,8
87,Hamed Traorè,Bournemouth,Midfielder,4.8,34,3,44,0,0,0.16999999999999998,0.01,0,1,0.84,0,0,10,0,0,0,0,0,0,0,0,0,0,0,Wolves,46,51,6,8
89,Zabarnyi,Bournemouth,Defender,4.5,34,74,2880,1,0,1.1300000000000001,0.52,7,57,49.07999999999999,0,2,498,11,360,0,0,0.02,1,5,3.8099999999999996,0,1,61,AstonVilla,68,49,9,8
89,Zabarnyi,Bournemouth,Defender,4.5,34,74,2880,1,0,1.1300000000000001,0.52,7,57,49.07999999999999,0,2,498,11,360,0,0,0.02,1,5,3.8099999999999996,0,1,61,Wolves,46,51,6,8
595,Kerkez,Bournemouth,Defender,4.5,34,52,1708,0,1,1.08,0.7700000000000001,5,32,32.71,0,1,254,10,264,0,0.7100000000000001,0.14,1,3,2.49,0,0,40,AstonVilla,68,49,9,8
595,Kerkez,Bournemouth,Defender,4.5,34,52,1708,0,1,1.08,0.7700000000000001,5,32,32.71,0,1,254,10,264,0,0.7100000000000001,0.14,1,3,2.49,0,0,40,Wolves,46,51,6,8
643,Aarons,Bournemouth,Defender,4.5,34,25,1105,0,1,0.04,0.88,2,30,24.299999999999997,0,0,180,2,21,0,0.02,0.01,0,0,0.04,0,0,6,AstonVilla,68,49,9,8
643,Aarons,Bournemouth,Defender,4.5,34,25,1105,0,1,0.04,0.88,2,30,24.299999999999997,0,0,180,2,21,0,0.02,0.01,0,0,0.04,0,0,6,Wolves,46,51,6,8
705,Sinisterra,Bournemouth,Midfielder,5.5,34,43,685,2,2,2.62,1.03,1,18,11.39,0,2,149,1,38,0,0.03,0.07,0,1,0.31,0,0,3,AstonVilla,68,49,9,8
705,Sinisterra,Bournemouth,Midfielder,5.5,34,43,685,2,2,2.62,1.03,1,18,11.39,0,2,149,1,38,0,0.03,0.07,0,1,0.31,0,0,3,Wolves,46,51,6,8
90,Ajer,Brentford,Defender,4.5,34,53,1562,2,1,1.06,2.5599999999999996,3,32,27.799999999999997,0,3,265,23,360,0,0.32,0.17,1,6,5.790000000000001,0,2,81,Luton,46,70,5,11
96,Collins,Brentford,Defender,4.5,34,71,2289,1,1,1.59,0.8800000000000002,6,48,38.370000000000005,0,7,418,18,450,0,0.02,0.18000000000000002,2,6,6.630000000000001,0,2,88,Luton,46,70,5,11
98,Damsgaard,Brentford,Midfielder,4.9,34,35,555,0,4,0.6400000000000001,0.56,2,8,7.369999999999999,0,0,121,12,203,2,0.18000000000000002,0.05,1,4,2.8,0,0,39,Luton,46,70,5,11
99,Dasilva,Brentford,Midfielder,4.8,34,3,22,0,0,0,0.23,0,0,0.1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Luton,46,70,5,11
101,Flekken,Brentford,Goalkeeper,4.5,34,101,2835,0,1,0,0.13999999999999999,6,56,47.36000000000001,104,9,597,24,450,0,0,0.05,2,6,6.630000000000001,16,4,105,Luton,46,70,5,11
103,Henry,Brentford,Defender,4.5,34,13,401,0,1,0.07,0.9,1,5,5.12,0,0,74,0,0,0,0,0,0,0,0,0,0,0,Luton,46,70,5,11
104,Hickey,Brentford,Defender,4.5,34,17,713,0,0,0.20000000000000004,0.13,2,12,10.2,0,0,87,0,0,0,0,0,0,0,0,0,0,0,Luton,46,70,5,11
105,Janelt,Brentford,Midfielder,5.4,34,73,2678,0,3,1.54,2.6599999999999984,7,47,42.42000000000001,0,1,370,9,439,0,0.17,0.27,2,6,6.6,0,0,61,Luton,46,70,5,11
106,Jensen,Brentford,Midfielder,5.4,34,92,1940,3,4,0.61,4.26,8,40,32.28,0,10,383,14,429,0,0.02,0.93,2,6,5.83,0,2,66,Luton,46,70,5,11
107,Lewis-Potter,Brentford,Midfielder,4.8,34,58,1209,2,2,4.390000000000001,1.5400000000000003,3,29,18.9,0,1,166,9,214,0,1.07,0.36,2,2,2.02,0,0,28,Luton,46,70,5,11
108,Mbeumo,Brentford,Midfielder,6.9,34,100,1507,8,4,8.770000000000001,4.39,4,24,21.66,0,9,293,13,221,0,0.35,0.51,1,4,2.9899999999999998,0,0,43,Luton,46,70,5,11
109,Mee,Brentford,Defender,4.9,34,39,1272,2,1,1.5699999999999998,0.78,1,28,24.799999999999997,0,3,210,0,0,0,0,0,0,0,0,0,0,0,Luton,46,70,5,11
110,Norgaard,Brentford,Midfielder,5.5,34,63,2175,2,1,3.55,2.09,4,45,37.34,0,3,359,0,0,0,0,0,0,0,0,0,0,0,Luton,46,70,5,11
111,Onyeka,Brentford,Midfielder,4.9,34,38,1139,1,2,2.0900000000000003,1.4000000000000001,1,27,21.900000000000002,0,0,143,9,67,0,0.29,0,0,1,2.88,0,0,34,Luton,46,70,5,11
112,Pinnock,Brentford,Defender,4.5,34,60,2071,1,0,1.6400000000000003,0.81,4,39,32.489999999999995,0,5,399,1,1,0,0,0,0,0,0,0,0,3,Luton,46,70,5,11
115,Schade,Brentford,Midfielder,5.4,34,23,256,1,2,0.8,0.7,1,2,2.36,0,2,56,4,1,1,0,0.35,0,0,0,0,0,16,Luton,46,70,5,11
117,Toney,Brentford,Forward,7.9,34,48,1089,4,2,4.4399999999999995,1.4200000000000002,2,24,21.759999999999998,0,4,141,9,279,1,1.31,0.67,1,3,4.61,0,0,11,Luton,46,70,5,11
119,Wissa,Brentford,Forward,6,34,95,2206,8,2,9.309999999999999,1.4900000000000002,10,34,32.23,0,8,310,12,389,0,1.7300000000000002,0.09999999999999999,3,5,5.39,0,0,33,Luton,46,70,5,11
258,Maupay,Brentford,Forward,4.9,34,75,1393,6,3,6.860000000000001,1.98,4,35,25.350000000000005,0,6,249,3,95,0,0.41,0.07,1,1,1.21,0,0,1,Luton,46,70,5,11
122,Adingra,Brighton,Midfielder,5,34,86,1764,6,1,3.45,2.14,3,31,29.470000000000002,0,8,284,9,321,0,0.41000000000000003,0.35000000000000003,1,6,7.93,0,0,38,ManCity,76,32,14,5
128,Dahoud,Brighton,Midfielder,4.8,34,14,449,0,1,0.22000000000000003,0.54,1,6,5.16,0,0,68,0,0,0,0,0,0,0,0,0,0,0,ManCity,76,32,14,5
129,Dunk,Brighton,Defender,5,34,79,2464,3,1,3.0700000000000003,2.2199999999999993,4,44,42.870000000000005,0,10,487,12,360,0,0.07,0.09,1,6,8.219999999999999,0,2,83,ManCity,76,32,14,5
130,Enciso,Brighton,Midfielder,5.2,34,14,232,0,2,0.66,0.61,0,6,5.09,0,0,35,3,88,0,0.22999999999999998,0.01,0,2,2.58,0,0,2,ManCity,76,32,14,5
131,Estupinan,Brighton,Defender,5.3,34,57,1242,2,3,1,2.22,3,26,26.5,0,7,291,3,192,0,0.02,0.09,0,5,6.05,0,0,36,ManCity,76,32,14,5
132,Ferguson,Brighton,Forward,6,34,69,1356,6,1,4.49,0.7700000000000001,2,28,22.16,0,5,218,1,7,0,0,0,0,0,0.22,0,0,3,ManCity,76,32,14,5
133,Gilmour,Brighton,Midfielder,4.9,34,54,1775,0,3,0.8600000000000003,2.150000000000001,5,30,29.909999999999997,0,4,310,0,0,0,0,0,0,0,0,0,0,0,ManCity,76,32,14,5
134,Gross,Brighton,Midfielder,6.3,34,141,2572,4,11,5.4,7.600000000000001,6,38,42.59,0,29,640,9,360,0,0.13,0.7,1,6,8.219999999999999,0,1,66,ManCity,76,32,14,5
135,Joao Pedro,Brighton,Forward,5.4,34,88,1590,8,2,9.260000000000002,3.34,4,27,26.33,0,11,335,5,205,0,0.61,0.38999999999999996,1,2,2.88,0,0,13,ManCity,76,32,14,5
138,Lallana,Brighton,Midfielder,4.9,34,28,738,0,1,0.52,1.55,2,10,11.019999999999998,0,0,90,5,83,0,0.21,0.16999999999999998,1,0,0.7100000000000001,0,0,13,ManCity,76,32,14,5
139,Lamptey,Brighton,Defender,3.9,34,28,765,0,3,0.34,0.5800000000000001,1,16,11.13,0,0,128,3,175,0,0.06,0.1,0,5,5.52,0,0,14,ManCity,76,32,14,5
140,March,Brighton,Midfielder,6.5,34,39,555,3,1,2.1,0.97,2,11,10.5,0,6,134,0,0,0,0,0,0,0,0,0,0,0,ManCity,76,32,14,5
142,Milner,Brighton,Midfielder,4.9,34,28,770,0,2,0.29000000000000004,2.1799999999999997,4,12,12.809999999999999,0,0,146,0,0,0,0,0,0,0,0,0,0,0,ManCity,76,32,14,5
143,Mitoma,Brighton,Midfielder,6.6,34,74,1485,3,7,3.49,3.5599999999999996,1,27,24.640000000000008,0,7,252,0,0,0,0,0,0,0,0,0,0,0,ManCity,76,32,14,5
148,Steele,Brighton,Goalkeeper,4.4,34,41,1350,0,0,0,0,2,28,22.36,39,5,270,0,0,0,0,0,0,0,0,0,0,0,ManCity,76,32,14,5
150,Van Hecke,Brighton,Defender,4,34,61,2278,0,0,1.4200000000000002,0.9300000000000002,5,34,35.919999999999995,0,3,441,9,360,0,0.09,0.09,1,6,8.219999999999999,0,0,63,ManCity,76,32,14,5
151,Veltman,Brighton,Defender,4.4,34,36,1389,0,1,0.3,0.49000000000000005,2,28,23.77,0,0,258,8,265,0,0.07,0.07999999999999999,1,3,4.99,0,0,54,ManCity,76,32,14,5
152,Verbruggen,Brighton,Goalkeeper,4.4,34,54,1530,0,0,0,0,3,22,25.529999999999998,50,6,334,14,360,0,0,0,1,6,8.219999999999999,14,1,86,ManCity,76,32,14,5
153,Webster,Brighton,Defender,4.4,34,13,766,0,0,0.37,0.25,1,16,12.88,0,0,142,0,0,0,0,0,0,0,0,0,0,0,ManCity,76,32,14,5
154,Welbeck,Brighton,Forward,5.8,34,63,1281,4,3,3.85,1.2900000000000003,7,19,21.900000000000002,0,5,204,11,257,0,0.46,0.16999999999999998,0,5,7.1,0,1,35,ManCity,76,32,14,5
700,Ansu Fati,Brighton,Midfielder,6.5,34,31,495,2,1,3.4600000000000004,0.6000000000000001,1,11,7.180000000000001,0,1,78,2,27,0,0.1,0.11000000000000001,0,1,0.63,0,0,2,ManCity,76,32,14,5
157,Al-Dakhil,Burnley,Defender,4,34,19,1055,1,0,1.28,0.54,0,26,20.63,0,0,127,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,30,84,8,12
159,Benson,Burnley,Midfielder,5.3,34,7,92,0,0,0.07,0.16999999999999998,0,4,3.4099999999999997,0,0,20,1,4,0,0.02,0,0,0,0,0,0,2,SheffieldUtd,30,84,8,12
160,Beyer,Burnley,Defender,4,34,30,1234,0,1,0.56,0.19,2,23,20.87,0,4,236,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,30,84,8,12
161,Brownhill,Burnley,Midfielder,4.8,34,75,2118,4,2,1.73,1.8400000000000005,2,52,43.88,0,2,355,14,90,1,0.28,0.03,0,2,2.23,0,2,45,SheffieldUtd,30,84,8,12
163,Cork,Burnley,Midfielder,4.8,34,3,18,0,0,0,0.01,0,0,0.13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,30,84,8,12
165,Cullen,Burnley,Midfielder,5,34,47,1616,1,3,0.38000000000000006,2.04,0,38,32.51,0,3,288,18,450,1,0.21,0.9800000000000001,0,6,7.760000000000001,0,2,110,SheffieldUtd,30,84,8,12
168,Foster,Burnley,Forward,5,34,61,1465,4,3,2.54,0.9000000000000001,2,33,28.319999999999997,0,4,187,9,335,0,0.54,0.32,0,4,5.51,0,0,21,SheffieldUtd,30,84,8,12
170,Gudmundsson,Burnley,Midfielder,4.9,34,36,1074,0,2,0.8700000000000001,2.14,2,24,19.11,0,0,157,2,26,0,0,0,0,1,1.22,0,0,8,SheffieldUtd,30,84,8,12
173,O'Shea,Burnley,Defender,4.4,34,57,2442,2,4,0.5700000000000001,0.7300000000000001,2,61,50.03,0,2,399,14,336,1,0.07,0.17,0,5,7.140000000000001,0,1,55,SheffieldUtd,30,84,8,12
176,Roberts,Burnley,Defender,4.4,34,12,817,0,1,0,0.3500000000000001,0,23,19.909999999999997,0,0,111,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,30,84,8,12
177,Rodriguez,Burnley,Forward,5.3,34,40,796,2,1,3.8200000000000003,0.06999999999999999,1,18,13.540000000000001,0,3,105,4,72,0,0.49,0,0,2,1.46,0,0,-2,SheffieldUtd,30,84,8,12
178,Taylor,Burnley,Defender,3.9,34,44,2075,1,1,0.25,1.5600000000000003,2,41,37.44,0,1,307,7,353,0,0.11,0.63,0,5,5.15,0,0,44,SheffieldUtd,30,84,8,12
182,Vitinho,Burnley,Defender,4.4,34,47,1946,0,1,1.1600000000000001,1.08,2,37,35.27000000000001,0,2,218,12,344,1,0.15,0.37,0,4,6.840000000000001,0,2,51,SheffieldUtd,30,84,8,12
475,Berge,Burnley,Midfielder,4.8,34,62,2552,1,1,1.9300000000000004,1.0300000000000002,2,60,54.29,0,3,343,9,450,0,0.18,0.21999999999999997,0,6,7.760000000000001,0,0,66,SheffieldUtd,30,84,8,12
594,Amdouni,Burnley,Forward,5.4,34,73,1834,4,1,4.13,1.1800000000000002,5,38,32.879999999999995,0,9,209,2,75,0,0.09,0.01,0,2,2.56,0,0,1,SheffieldUtd,30,84,8,12
596,Trafford,Burnley,Goalkeeper,4.5,34,70,2520,0,0,0,0.04,2,62,49.370000000000005,106,5,533,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,30,84,8,12
600,Redmond,Burnley,Midfielder,4.8,34,11,132,0,0,0.03,0.37000000000000005,0,5,3.9200000000000004,0,0,38,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,30,84,8,12
605,Koleosho,Burnley,Midfielder,5,34,40,972,1,2,1.9599999999999997,1.07,3,23,15.55,0,0,80,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,30,84,8,12
608,Bruun Larsen,Burnley,Midfielder,4.9,34,63,920,4,0,3.6899999999999995,1.09,2,15,14.38,0,6,173,26,338,0,2.21,0.5700000000000001,1,4,5.040000000000001,0,6,68,SheffieldUtd,30,84,8,12
674,Delcroix,Burnley,Defender,4,34,7,584,0,0,0.35,0.12,0,25,15.91,0,0,88,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,30,84,8,12
675,A.Ramsey,Burnley,Midfielder,5,34,18,522,0,0,0.35000000000000003,0.48000000000000004,0,17,11.330000000000002,0,0,62,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,30,84,8,12
126,Caicedo,Chelsea,Midfielder,4.8,34,53,2262,0,1,0.32999999999999996,1.2500000000000004,5,39,35.64,0,0,328,8,322,0,0.08,0.21,1,6,5.460000000000001,0,0,43,Arsenal,75,26,7,3
145,Sanchez,Chelsea,Goalkeeper,4.6,34,59,1433,0,0,0,0,3,25,23.720000000000002,53,7,317,0,0,0,0,0,0,0,0,0,0,0,Arsenal,75,26,7,3
194,Chalobah,Chelsea,Defender,4.3,34,10,394,0,0,0,0.02,1,7,6.180000000000001,0,0,78,7,195,0,0,0.01,1,2,2.77,0,0,46,Arsenal,75,26,7,3
195,Chilwell,Chelsea,Defender,5.6,34,24,752,0,2,1.11,1.62,1,14,12.499999999999998,0,2,123,4,10,1,0.03,0,0,0,0.04,0,0,12,Arsenal,75,26,7,3
196,Chukwuemeka,Chelsea,Midfielder,4.4,34,16,222,1,1,0.12000000000000001,0.29000000000000004,0,5,4.6,0,0,53,3,53,0,0.02,0.02,0,1,0.79,0,0,6,Arsenal,75,26,7,3
197,Colwill,Chelsea,Defender,4.5,34,65,1794,1,1,1.2900000000000003,0.5300000000000001,5,26,28.430000000000007,0,4,355,0,0,0,0,0,0,0,0,0,0,0,Arsenal,75,26,7,3
198,Cucurella,Chelsea,Defender,4.8,34,26,1153,0,2,0.97,0.5000000000000001,2,22,19.35,0,1,200,15,360,2,0.12000000000000001,0.24,1,6,5.32,0,1,82,Arsenal,75,26,7,3
199,Enzo,Chelsea,Midfielder,5,34,75,2142,3,3,5.629999999999998,3.76,5,43,37.42999999999999,0,4,364,8,270,1,0.39,0.27,0,7,4.510000000000001,0,0,46,Arsenal,75,26,7,3
201,W.Fofana,Chelsea,Defender,4.4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal,75,26,7,3
202,Gallagher,Chelsea,Midfielder,5.4,34,99,2511,3,7,2.8399999999999994,3.04,6,45,40.82999999999999,0,8,496,16,329,1,0.52,0.32,1,6,5.460000000000001,0,0,82,Arsenal,75,26,7,3
203,Gusto,Chelsea,Defender,4.3,34,60,1613,0,5,0.8400000000000001,2.88,4,27,24.529999999999998,0,7,365,7,247,0,0.36,0.41,1,5,4.18,0,0,55,Arsenal,75,26,7,3
206,James,Chelsea,Defender,5.3,34,9,386,0,1,0.30000000000000004,1.01,0,12,10.200000000000001,0,0,95,0,0,0,0,0,0,0,0,0,0,0,Arsenal,75,26,7,3
208,Madueke,Chelsea,Midfielder,5.3,34,40,523,3,1,1.4600000000000002,1.0200000000000002,1,10,8.91,0,2,138,16,181,1,0.29000000000000004,0.38,1,2,2.43,0,1,53,Arsenal,75,26,7,3
210,Mudryk,Chelsea,Midfielder,6.3,34,77,1148,4,5,3.9799999999999995,2.69,5,21,18.17,0,5,236,10,247,1,0.77,0.9500000000000001,1,6,5.2,0,0,40,Arsenal,75,26,7,3
211,N.Jackson,Chelsea,Forward,6.9,34,107,2172,10,5,13.409999999999998,2.6800000000000006,6,38,36.13000000000001,0,9,345,20,357,2,1.1600000000000001,0.37000000000000005,1,6,5.29,0,2,68,Arsenal,75,26,7,3
212,Nkunku,Chelsea,Forward,7.3,34,19,317,2,0,1.9299999999999997,0.25,0,10,6.49,0,2,59,0,0,0,0,0,0,0,0,0,0,0,Arsenal,75,26,7,3
