Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Fabio Vieira,30,296,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel,30,296,6,90,0,0,0,0,1,0,0.95,0,0,19
Havertz,30,296,3,90,0,0,0.33,0.01,1,0,0.95,0,0,2
G.Jesus,30,296,1,71,0,0,0.19,0.26,1,0,0.71,0,0,5
Jorginho,30,296,3,65,0,0,0,0,1,0,0.71,0,0,4
Kiwior,30,296,6,65,0,0,0,0.03,1,0,0.71,0,0,20
Martinelli,30,296,1,12,0,0,0.1,0,0,0,0.2,0,0,3
Nketiah,30,296,0,0,0,0,0,0,0,0,0,0,0,0
Odegaard,30,296,3,90,0,0,0,0.2,1,0,0.95,0,0,5
Thomas,30,296,1,24,0,0,0,0,0,0,0.24,0,0,3
Ramsdale,30,296,0,0,0,0,0,0,0,0,0,0,0,0
Saka,30,296,3,77,0,0,0,0.01,1,0,0.75,0,0,0
Saliba,30,296,7,90,0,0,0,0,1,0,0.95,0,1,28
Smith Rowe,30,296,0,0,0,0,0,0,0,0,0,0,0,0
Tavares,30,298,0,0,0,0,0,0,0,0,0,0,0,0
Tomiyasu,30,296,1,24,0,0,0,0,0,0,0.24,0,0,6
Trossard,30,296,1,18,0,0,0.06,0.01,0,0,0.24,0,0,4
Turner,30,298,0,0,0,0,0,0,0,0,0,0,0,0
White,30,296,6,90,0,0,0,0.05,1,0,0.95,0,0,23
Zinchenko,30,296,0,0,0,0,0,0,0,0,0,0,0,0
Archer,30,299,0,0,0,0,0,0,0,0,0,0,0,0
Bailey,30,291,3,90,0,0,0.03,0.26,1,0,1.38,0,0,6
Cash,30,291,0,0,0,0,0,0,0,0,0,0,0,0
Coutinho,30,291,0,0,0,0,0,0,0,0,0,0,0,0
Diego Carlos,30,291,6,90,0,0,0.26,0.01,1,0,1.49,0,0,22
Digne,30,291,0,27,0,0,0,0,0,0,0.18,0,0,2
Douglas Luiz,30,291,3,90,0,0,0,0.09,1,0,1.49,0,0,8
Duran,30,291,0,45,0,0,0.03,0.05,0,0,0.53,0,0,-2
Kamara,30,291,0,0,0,0,0,0,0,0,0,0,0,0
Konsa,30,291,15,90,1,0,0.13,0.04,1,0,1.49,0,3,35
Martinez,30,291,10,90,0,0,0,0,1,0,1.49,3,3,35
McGinn,30,291,0,0,0,0,0,0,0,0,0,0,0,0
Mings,30,291,0,0,0,0,0,0,0,0,0,0,0,0
Nakamba,30,300,0,0,0,0,0,0,0,0,0,0,0,0
Olsen,30,291,0,0,0,0,0,0,0,0,0,0,0,0
Tielemans,30,291,2,90,0,0,0,0.11,1,0,1.49,0,0,15
Bertrand Traore,30,291,0,0,0,0,0,0,0,0,0,0,0,0
Watkins,30,291,1,45,0,0,0.23,0.01,0,0,0.96,0,0,-3
Billing,30,292,1,17,0,0,0,0,0,1,0.71,0,0,2
Brooks,30,292,0,0,0,0,0,0,0,0,0,0,0,0
Christie,30,292,0,0,0,0,0,0,0,0,0,0,0,0
L.Cook,30,292,2,90,0,0,0.22,0.19,0,1,1.12,0,0,9
Kelly,30,292,4,27,0,1,0,0.4,0,1,0.72,0,0,17
Kluivert,30,292,3,72,0,0,0.19,0.13,1,0,0.41,0,0,3
Lowe,30,292,0,0,0,0,0,0,0,0,0,0,0,0
Mepham,30,292,2,90,0,0,0,0,0,1,1.12,0,0,15
Moore,30,292,0,0,0,0,0,0,0,0,0,0,0,0
N.Neto,30,292,2,90,0,0,0,0,0,1,1.12,2,0,11
Rothwell,30,292,0,0,0,0,0,0,0,0,0,0,0,0
Semenyo,30,292,2,90,0,0,0.22,0.02,0,1,1.12,0,0,1
Senesi,30,292,0,0,0,0,0,0,0,0,0,0,0,0
Solanke,30,292,7,84,1,0,0.8,0.03,1,0,0.65,0,2,25
Tavernier,30,292,3,73,0,0,0.13,0.23,1,0,0.41,0,0,7
Hamed Traorè,30,292,0,0,0,0,0,0,0,0,0,0,0,0
Zabarnyi,30,292,2,90,0,0,0,0,0,1,1.12,0,0,14
Ajer,30,293,9,90,1,0,0.28,0.11,0,1,0.5,0,1,27
Collins,30,293,2,90,0,0,0,0.1,0,1,0.5,0,0,9
Damsgaard,30,293,1,19,0,0,0,0.02,0,1,0.24,0,0,3
Dasilva,30,293,0,0,0,0,0,0,0,0,0,0,0,0
Flekken,30,293,3,90,0,0,0,0.03,0,1,0.5,4,0,18
Henry,30,293,0,0,0,0,0,0,0,0,0,0,0,0
Hickey,30,293,0,0,0,0,0,0,0,0,0,0,0,0
Janelt,30,293,2,90,0,0,0.13,0.16,0,1,0.5,0,0,19
Jensen,30,293,4,90,0,0,0,0.45,0,1,0.5,0,2,28
Lewis-Potter,30,293,3,86,0,0,0.92,0.04,1,0,0.31,0,0,5
Mbeumo,30,293,1,19,0,0,0.11,0.04,0,1,0.24,0,0,4
Mee,30,293,0,0,0,0,0,0,0,0,0,0,0,0
Norgaard,30,293,0,0,0,0,0,0,0,0,0,0,0,0
Onyeka,30,293,0,0,0,0,0,0,0,0,0,0,0,0
Pinnock,30,293,0,0,0,0,0,0,0,0,0,0,0,0
Raya,30,296,5,90,0,0,0,0,1,0,0.95,1,0,20
Schade,30,293,0,0,0,0,0,0,0,0,0,0,0,0
Toney,30,293,5,90,0,1,0.48,0.33,0,1,0.5,0,0,9
Wissa,30,293,1,70,0,0,0.45,0.05,1,0,0.26,0,0,-2
Adingra,30,295,2,82,0,0,0,0.09,0,2,2.57,0,0,6
Caicedo,30,294,2,72,0,0,0,0.04,0,1,1.12,0,0,15
Dahoud,30,295,0,0,0,0,0,0,0,0,0,0,0,0
Dunk,30,295,1,90,0,0,0.07,0.03,0,2,2.79,0,0,22
Enciso,30,295,0,0,0,0,0,0,0,0,0,0,0,0
Estupinan,30,295,1,90,0,0,0,0.06,0,2,2.76,0,0,16
Ferguson,30,295,1,7,0,0,0,0,0,0,0.22,0,0,3
Gilmour,30,295,0,0,0,0,0,0,0,0,0,0,0,0
Gross,30,295,1,90,0,0,0,0.08,0,2,2.79,0,0,11
Joao Pedro,30,295,0,0,0,0,0,0,0,0,0,0,0,0
Lallana,30,295,1,7,0,0,0.15,0,0,0,0.22,0,0,0
Lamptey,30,295,1,69,0,0,0,0,0,2,2.27,0,0,4
March,30,295,0,0,0,0,0,0,0,0,0,0,0,0
Milner,30,295,0,0,0,0,0,0,0,0,0,0,0,0
Mitoma,30,295,0,0,0,0,0,0,0,0,0,0,0,0
Sanchez,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Steele,30,295,0,0,0,0,0,0,0,0,0,0,0,0
Van Hecke,30,295,0,90,0,0,0,0.01,0,2,2.79,0,0,13
Veltman,30,295,1,90,0,0,0,0.06,0,2,2.79,0,0,15
Verbruggen,30,295,4,90,0,0,0,0,0,2,2.79,6,1,23
Webster,30,295,0,0,0,0,0,0,0,0,0,0,0,0
Welbeck,30,295,6,90,1,0,0.13,0.05,0,2,2.79,0,1,23
Al-Dakhil,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Benson,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Beyer,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Brownhill,30,294,4,45,0,1,0,0.03,0,1,1.79,0,0,19
Cork,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Cullen,30,294,11,90,1,1,0.09,0.34,0,2,4.11,0,2,48
Foster,30,294,2,68,0,0,0.48,0.06,0,1,2.93,0,0,1
Gudmundsson,30,294,1,20,0,0,0,0,0,1,1.18,0,0,4
O'Shea,30,294,7,90,1,0,0.04,0.05,0,2,4.11,0,0,25
Roberts,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Rodriguez,30,294,1,21,0,0,0.42,0,0,1,1.18,0,0,-5
Taylor,30,294,1,45,0,0,0,0,0,1,2.04,0,0,8
Vitinho,30,294,1,90,0,0,0,0.1,0,2,4.11,0,0,9
Chalobah,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Chilwell,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Chukwuemeka,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Colwill,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Cucurella,30,294,0,90,0,0,0.07,0.16,0,2,1.58,0,0,16
Enzo,30,294,2,90,0,0,0.18,0.14,0,2,1.58,0,0,19
W.Fofana,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Gallagher,30,294,1,61,0,0,0.11,0.18,0,1,1.12,0,0,7
Gusto,30,294,1,86,0,0,0.36,0.3,0,2,1.23,0,0,19
Hudson-Odoi,30,298,2,90,0,0,0.06,0.05,0,1,1.19,0,0,9
James,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Madueke,30,294,1,28,0,0,0.12,0.03,0,1,0.46,0,0,4
Mount,30,293,6,10,1,0,0.09,0,0,1,0.43,0,0,18
Mudryk,30,294,5,90,0,1,0.3,0.32,0,2,1.58,0,0,26
N.Jackson,30,294,2,90,0,0,0.67,0.1,0,2,1.58,0,0,4
Nkunku,30,294,0,0,0,0,0,0,0,0,0,0,0,0
M.Sarr,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Sterling,30,294,4,17,0,1,0.57,0.24,0,1,0.46,0,0,12
T.Silva,30,294,0,0,0,0,0,0,0,0,0,0,0,0
Ahamada,30,298,0,0,0,0,0,0,0,0,0,0,0,0
Andersen,30,298,2,90,0,0,0,0,0,1,0.92,0,0,16
J.Ayew,30,298,2,65,0,0,0.04,0.01,0,1,0.77,0,0,8
C.Doucoure,30,298,0,0,0,0,0,0,0,0,0,0,0,0
Edouard,30,298,0,0,0,0,0,0,0,0,0,0,0,0
Eze,30,298,5,90,0,1,0.72,0.17,0,1,0.92,0,0,19
Guehi,30,298,0,0,0,0,0,0,0,0,0,0,0,0
Hughes,30,298,1,10,0,0,0,0.01,0,0,0,0,0,5
Johnstone,30,298,0,0,0,0,0,0,0,0,0,0,0,0
Lerma,30,298,2,90,0,0,0.06,0.02,0,1,0.92,0,0,18
Mateta,30,298,9,90,1,0,0.25,0.03,0,1,0.92,0,3,30
Mitchell,30,298,2,90,0,0,0,0.11,0,1,0.92,0,0,14
Olise,30,298,0,0,0,0,0,0,0,0,0,0,0,0
Schlupp,30,298,0,24,0,0,0,0.01,0,0,0.15,0,0,-2
Tomkins,30,298,0,0,0,0,0,0,0,0,0,0,0,0
Ward,30,298,2,90,0,0,0,0,0,1,0.92,0,0,13
Branthwaite,30,292,1,90,0,0,0,0.02,0,2,1.56,0,0,15
Calvert-Lewin,30,292,2,90,0,0,0.34,0.13,0,2,1.56,0,0,1
A.Doucoure,30,292,2,71,0,0,0,0.13,0,1,1.56,0,0,4
Garner,30,292,2,90,0,0,0,0.09,0,2,1.56,0,0,11
Godfrey,30,292,1,90,0,0,0,0.01,0,2,1.56,0,0,10
Gana,30,292,0,0,0,0,0,0,0,0,0,0,0,0
Iwobi,30,299,2,73,0,0,0.17,0.05,0,3,1.87,0,0,8
Keane,30,292,0,0,0,0,0,0,0,0,0,0,0,0
Maupay,30,293,0,3,0,0,0,0,0,1,0.19,0,0,-1
McNeil,30,292,5,90,0,1,0.05,0.07,0,2,1.56,0,0,16
Mykolenko,30,292,0,0,0,0,0,0,0,0,0,0,0,0
Onana,30,292,1,78,0,0,0.01,0.06,0,1,1.56,0,0,6
