Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Fabio Vieira,20,193,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel,20,193,1,90,0,0,0,0.02,0,2,1.34,0,0,19
Havertz,20,193,2,76,0,0,0,0.01,0,2,1.17,0,0,6
G.Jesus,20,193,1,23,0,0,0.04,0,0,0,0.26,0,0,1
Jorginho,20,193,0,0,0,0,0,0,0,0,0,0,0,0
Kiwior,20,193,1,45,0,0,0,0.01,0,1,0.55,0,0,6
Martinelli,20,193,5,66,0,1,0.3,0.03,0,2,1.08,0,0,18
Nketiah,20,193,2,90,0,0,0.21,0.01,0,2,1.34,0,0,4
Odegaard,20,193,2,90,0,0,0.11,0.24,0,2,1.34,0,0,13
Thomas,20,193,0,0,0,0,0,0,0,0,0,0,0,0
Ramsdale,20,193,0,0,0,0,0,0,0,0,0,0,0,0
Saka,20,193,7,90,1,0,1,0.09,0,2,1.34,0,0,18
Saliba,20,193,0,90,0,0,0,0.02,0,2,1.34,0,0,11
Smith Rowe,20,193,0,0,0,0,0,0,0,0,0,0,0,0
Tavares,20,197,0,0,0,0,0,0,0,0,0,0,0,0
Tomiyasu,20,193,1,45,0,0,0,0.03,0,1,0.79,0,0,13
Trossard,20,193,1,23,0,0,0,0.01,0,0,0.26,0,0,2
Turner,20,197,3,90,0,0,0,0,0,1,0.77,4,0,14
White,20,193,1,66,0,0,0,0.01,0,2,1.08,0,0,13
Zinchenko,20,193,0,0,0,0,0,0,0,0,0,0,0,0
Archer,20,196,1,23,0,0,0,0.05,0,0,0.22,0,0,5
Bailey,20,191,8,90,1,0,0.16,0.11,0,2,0.98,0,1,29
Cash,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Coutinho,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Diego Carlos,20,191,1,90,0,0,0,0.01,0,2,0.98,0,0,12
Digne,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Douglas Luiz,20,191,10,90,1,0,0.97,0.04,0,2,0.98,0,3,32
Duran,20,191,4,8,0,1,0,0,0,0,0,0,0,13
Kamara,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Konsa,20,191,0,90,0,0,0,0.29,0,2,0.98,0,0,16
Martinez,20,191,1,90,0,0,0,0,0,2,0.98,3,0,16
McGinn,20,191,1,90,0,0,0.12,0.03,0,2,0.98,0,0,4
Mings,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Nakamba,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Olsen,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Tielemans,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Bertrand Traore,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Watkins,20,191,8,90,0,2,0.31,0.74,0,2,0.98,0,0,28
Billing,20,198,1,29,0,0,0,0.01,0,2,1.44,0,0,3
Brooks,20,198,1,8,0,0,0.02,0.03,0,0,0.53,0,0,2
Christie,20,198,2,68,0,0,0,0.08,0,1,0.89,0,0,8
L.Cook,20,198,2,90,0,0,0,0.29,0,3,2.33,0,0,17
Kelly,20,198,0,0,0,0,0,0,0,0,0,0,0,0
Kluivert,20,198,1,60,0,0,0.17,0.09,0,1,0.89,0,0,-1
Lowe,20,198,0,0,0,0,0,0,0,0,0,0,0,0
Mepham,20,198,0,0,0,0,0,0,0,0,0,0,0,0
Moore,20,198,0,0,0,0,0,0,0,0,0,0,0,0
N.Neto,20,198,2,90,0,0,0,0,0,3,2.33,3,0,14
Rothwell,20,198,0,0,0,0,0,0,0,0,0,0,0,0
Semenyo,20,198,1,29,0,0,0.08,0.01,0,2,1.44,0,0,4
Senesi,20,198,0,90,0,0,0.02,0.26,0,3,2.33,0,0,10
Solanke,20,198,2,90,0,0,0.84,0,0,3,2.33,0,0,-4
Tavernier,20,198,6,90,0,1,0.15,0.43,0,3,2.33,0,1,30
Hamed Traorè,20,198,0,0,0,0,0,0,0,0,0,0,0,0
Zabarnyi,20,198,1,90,0,0,0,0.01,0,3,2.33,0,0,16
Ajer,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Collins,20,192,1,90,0,0,0.03,0.01,0,3,1.08,0,0,17
Damsgaard,20,192,1,23,0,0,0,0.05,0,0,0.17,0,0,4
Dasilva,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Flekken,20,192,2,90,0,0,0,0,0,3,1.08,3,0,19
Henry,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Hickey,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Janelt,20,192,2,79,0,0,0,0.35,0,3,0.98,0,0,18
Jensen,20,192,2,62,0,0,0,0.19,0,3,0.88,0,0,9
Lewis-Potter,20,192,7,79,1,0,0.58,0.03,0,3,0.98,0,0,21
Mbeumo,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Mee,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Norgaard,20,192,2,66,0,0,0.07,0.01,0,3,0.91,0,0,12
Onyeka,20,192,1,27,0,0,0,0.02,0,0,0.21,0,0,3
Pinnock,20,192,1,90,0,0,0,0,0,3,1.08,0,0,12
Raya,20,193,1,90,0,0,0,0,0,2,1.34,2,0,12
Schade,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Toney,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Wissa,20,192,2,90,0,0,0.6,0.02,0,3,1.08,0,0,-4
Adingra,20,199,0,0,0,0,0,0,0,0,0,0,0,0
Caicedo,20,195,2,90,0,0,0,0.01,0,2,2.53,0,0,20
Dahoud,20,199,0,0,0,0,0,0,0,0,0,0,0,0
Dunk,20,199,0,0,0,0,0,0,0,0,0,0,0,0
Enciso,20,199,0,0,0,0,0,0,0,0,0,0,0,0
Estupinan,20,199,6,90,0,0,0,0.06,1,0,0.68,0,0,30
Ferguson,20,199,1,23,0,0,0.39,0.01,0,0,0,0,0,3
Gilmour,20,199,3,90,0,0,0.04,0.11,1,0,0.68,0,0,13
Gross,20,199,3,90,0,0,0.62,0.14,1,0,0.68,0,0,10
Joao Pedro,20,199,2,90,0,0,0.27,0.42,1,0,0.68,0,0,9
Lallana,20,199,1,16,0,0,0.18,0.34,0,0,0,0,0,2
Lamptey,20,199,0,0,0,0,0,0,0,0,0,0,0,0
March,20,199,0,0,0,0,0,0,0,0,0,0,0,0
Milner,20,199,3,90,0,0,0.07,0.95,1,0,0.68,0,0,14
Mitoma,20,199,0,0,0,0,0,0,0,0,0,0,0,0
Sanchez,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Steele,20,199,8,90,0,0,0,0,1,0,0.68,2,2,31
Van Hecke,20,199,8,90,0,0,0,0.02,1,0,0.68,0,2,31
Veltman,20,199,0,0,0,0,0,0,0,0,0,0,0,0
Verbruggen,20,199,0,0,0,0,0,0,0,0,0,0,0,0
Webster,20,199,6,73,0,0,0.01,0.02,1,0,0.68,0,0,27
Welbeck,20,199,2,66,0,0,0.06,0.01,1,0,0.68,0,0,6
Al-Dakhil,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Benson,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Beyer,20,191,1,16,0,0,0,0,0,0,0.12,0,0,3
Brownhill,20,191,2,90,0,0,0.11,0.02,0,3,3.15,0,0,7
Cork,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Cullen,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Foster,20,191,6,90,1,0,0.19,0.02,0,3,3.15,0,0,26
Gudmundsson,20,191,5,73,0,1,0,0.03,0,2,2.04,0,0,16
O'Shea,20,191,4,90,0,1,0.04,0.11,0,3,3.15,0,0,20
Roberts,20,191,1,16,0,0,0,0,0,1,1.11,0,0,1
Rodriguez,20,191,0,0,0,0,0,0,0,0,0,0,0,0
Taylor,20,191,0,90,0,0,0,0,0,3,3.15,0,0,4
Vitinho,20,191,1,90,0,0,0,0.13,0,3,3.15,0,0,11
Chalobah,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Chilwell,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Chukwuemeka,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Colwill,20,195,1,90,0,0,0,0,0,2,2.53,0,0,10
Cucurella,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Enzo,20,195,1,9,0,0,0,0,0,1,1.13,0,0,2
W.Fofana,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Gallagher,20,195,2,90,0,0,0.18,0.1,0,2,2.53,0,0,10
Gusto,20,195,0,90,0,0,0,0.01,0,2,2.53,0,0,8
Hudson-Odoi,20,197,1,11,0,0,0,0,0,0,0.42,0,0,1
James,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Madueke,20,195,7,80,1,0,0.12,0.1,0,1,1.4,0,0,29
Mount,20,197,0,0,0,0,0,0,0,0,0,0,0,0
Mudryk,20,195,0,0,0,0,0,0,0,0,0,0,0,0
N.Jackson,20,195,5,90,0,1,0.11,0.26,0,2,2.53,0,0,15
Nkunku,20,195,1,28,0,0,0,0,0,2,1.95,0,0,1
M.Sarr,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Sterling,20,195,0,0,0,0,0,0,0,0,0,0,0,0
T.Silva,20,195,1,90,0,0,0,0,0,2,2.53,0,0,18
Ahamada,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Andersen,20,192,2,90,0,0,0.1,0.1,0,1,1.4,0,0,11
J.Ayew,20,192,5,90,0,1,0.04,0.19,0,1,1.4,0,0,22
C.Doucoure,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Edouard,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Eze,20,192,9,85,1,0,0.35,0.09,0,1,1.4,0,2,36
Guehi,20,192,5,90,0,1,0,0.01,0,1,1.4,0,0,22
Hughes,20,192,1,4,0,0,0,0,0,0,0,0,0,1
Johnstone,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Lerma,20,192,2,90,0,0,0.1,0.07,0,1,1.4,0,0,8
Mateta,20,192,2,85,0,0,0,0.04,0,1,1.4,0,0,12
Mitchell,20,192,6,90,0,1,0,0.11,0,1,1.4,0,1,28
Olise,20,192,15,90,2,0,0.5,0.38,0,1,1.4,0,3,55
Schlupp,20,192,1,1,0,0,0,0,0,0,0,0,0,3
Tomkins,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Ward,20,192,0,0,0,0,0,0,0,0,0,0,0,0
Branthwaite,20,200,1,90,0,0,0.04,0.01,0,3,2.06,0,0,15
Calvert-Lewin,20,200,2,73,0,0,0.08,0.02,0,3,1.95,0,0,3
A.Doucoure,20,200,0,0,0,0,0,0,0,0,0,0,0,0
Garner,20,200,2,90,0,0,0,0.03,0,3,2.06,0,0,13
Godfrey,20,200,0,0,0,0,0,0,0,0,0,0,0,0
Gana,20,200,0,0,0,0,0,0,0,0,0,0,0,0
Iwobi,20,193,2,71,0,0,0.09,0.01,0,1,1.58,0,0,13
Keane,20,200,1,62,0,0,0.05,0,0,3,1.84,0,0,10
Maupay,20,192,1,27,0,0,0.06,0.02,0,0,0.21,0,0,1
McNeil,20,200,1,73,0,0,0.09,0.11,0,3,1.95,0,0,6
Mykolenko,20,200,1,90,0,0,0,0.01,0,3,2.06,0,0,21
Onana,20,200,2,90,0,0,0.02,0.02,0,3,2.06,0,0,14
Patterson,20,200,0,62,0,0,0,0.01,0,3,1.84,0,0,6
Pickford,20,200,2,90,0,0,0,0,0,3,2.06,4,0,17
Tarkowski,20,200,0,90,0,0,0.1,0.07,0,3,2.06,0,0,12
Andreas,20,193,1,18,0,0,0.08,0.04,0,0,0.06,0,0,3
Cairney,20,193,6,90,0,1,0.06,0.17,0,1,1.6,0,2,22
De Cordova-Reid,20,193,10,79,1,0,0.45,0.01,0,1,1.58,0,3,29
Diop,20,193,1,10,0,0,0,0,0,0,0.06,0,0,4
Leno,20,193,1,90,0,0,0,0,0,1,1.64,2,0,8
Lukic,20,193,0,0,0,0,0,0,0,0,0,0,0,0
J.Palhinha,20,193,2,90,0,0,0.03,0.01,0,1,1.64,0,0,15
Ream,20,193,0,0,0,0,0,0,0,0,0,0,0,0
Reed,20,193,1,1,0,0,0,0,0,0,0.04,0,0,3
Robinson,20,193,2,90,0,0,0,0.06,0,1,1.64,0,0,13
Tete,20,193,0,0,0,0,0,0,0,0,0,0,0,0
Tosin,20,193,2,90,0,0,0.02,0.01,0,1,1.64,0,0,11
H.Wilson,20,193,1,10,0,0,0.03,0,0,0,0.06,0,0,4
Alexander-Arnold,20,194,0,90,0,0,0.53,0.23,0,2,0.59,0,0,10
A.Becker,20,194,1,90,0,0,0,0,0,2,0.59,1,0,14
Bajcetic,20,194,0,0,0,0,0,0,0,0,0,0,0,0
Darwin,20,194,5,63,0,1,1.67,0.62,0,1,0.32,0,0,6
Diogo J.,20,194,7,26,0,2,0.22,0.59,0,1,0.27,0,0,24
Elliott,20,194,0,0,0,0,0,0,0,0,0,0,0,0
Gakpo,20,194,5,26,1,0,0.74,0.01,0,1,0.27,0,0,32
Gomez,20,194,1,90,0,0,0,0.02,0,2,0.59,0,0,11
Jones,20,194,9,90,1,0,1.38,0.05,0,2,0.59,0,2,37
Konate,20,194,1,90,0,0,0.08,0.01,0,2,0.59,0,0,11
Luis Diaz,20,194,1,63,0,0,0.09,0.2,0,1,0.32,0,0,8
Mac Allister,20,194,1,15,0,0,0,0.19,0,1,0.25,0,0,2
Matip,20,194,0,0,0,0,0,0,0,0,0,0,0,0
Phillips,20,194,0,0,0,0,0,0,0,0,0,0,0,0
Robertson,20,194,0,0,0,0,0,0,0,0,0,0,0,0
Salah,20,194,16,90,2,1,2.71,1.17,0,2,0.59,0,3,52
Szoboszlai,20,194,2,63,0,0,0.15,0.34,0,1,0.32,0,0,14
Thiago,20,194,0,0,0,0,0,0,0,0,0,0,0,0
Tsimikas,20,194,0,0,0,0,0,0,0,0,0,0,0,0
Virgil,20,194,1,90,0,0,0.07,0.01,0,2,0.59,0,0,15
Adebayo,20,195,6,90,1,0,1.13,0.08,0,3,1.5,0,0,18
M.Andersen,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Bell,20,195,1,90,0,0,0,0.01,0,3,1.5,0,0,12
Burke,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Doughty,20,195,9,90,0,2,0.13,0.37,0,3,1.5,0,2,44
McAtee,20,195,0,0,0,0,0,0,0,0,0,0,0,0
Morris,20,195,1,28,0,0,0.46,0.01,0,1,1.07,0,0,-2
Ogbene,20,195,1,45,0,0,0.21,0.6,0,1,1.15,0,0,8
Woodrow,20,195,1,1,0,0,0,0,0,0,0,0,0,3
Akanji,20,196,6,90,0,0,0,0.05,1,0,0.33,0,0,26
Ake,20,196,6,90,0,0,0.27,0.03,1,0,0.33,0,0,26
J.Alvarez,20,196,7,90,1,0,1.19,0.06,1,0,0.33,0,1,33
Bernardo,20,196,3,90,0,0,0.22,0.1,1,0,0.33,0,0,13
De Bruyne,20,196,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,20,196,1,22,0,0,0,0.01,0,0,0.13,0,0,9
Ederson M.,20,196,6,90,0,0,0,0,1,0,0.33,2,0,24
Foden,20,196,12,90,0,2,0.19,0.93,1,0,0.33,0,3,42
Grealish,20,196,1,51,0,0,0,0.04,0,0,0.2,0,0,4
Haaland,20,196,0,0,0,0,0,0,0,0,0,0,0,0
Kovačic,20,196,2,67,0,0,0,0.06,1,0,0.2,0,0,11
R.Lewis,20,196,1,22,0,0,0,0.01,0,0,0.13,0,0,2
Palmer,20,195,18,90,2,1,1.06,0.02,0,2,2.53,0,3,57
