Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Fabio Vieira,22,215,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel,22,215,2,90,0,0,0,0.04,0,1,0.4,0,0,12
Havertz,22,215,1,19,0,0,0,0,0,1,0.32,0,0,4
G.Jesus,22,215,10,77,1,1,0.43,0.16,1,0,0.09,0,2,31
Jorginho,22,215,1,1,0,0,0,0,0,0,0.15,0,0,3
Kiwior,22,215,1,1,0,0,0,0,0,0,0.15,0,0,3
Martinelli,22,215,3,77,0,0,0.02,0.04,1,0,0.09,0,0,8
Nketiah,22,215,1,12,0,0,0.03,0,0,1,0.31,0,0,2
Odegaard,22,215,2,90,0,0,0.28,0.6,0,1,0.25,0,0,14
Thomas,22,215,0,0,0,0,0,0,0,0,0,0,0,0
Ramsdale,22,215,0,0,0,0,0,0,0,0,0,0,0,0
Saka,22,215,10,90,1,0,0.36,0.19,0,1,0.4,0,3,35
Saliba,22,215,2,90,0,0,0,0.04,0,1,0.4,0,0,16
Smith Rowe,22,215,3,70,0,0,0.08,0.19,1,0,0.08,0,0,11
Tavares,22,215,0,0,0,0,0,0,0,0,0,0,0,0
Tomiyasu,22,215,0,0,0,0,0,0,0,0,0,0,0,0
Trossard,22,215,1,12,0,0,0.03,0,0,1,0.31,0,0,4
Turner,22,215,1,90,0,0,0,0,0,2,1.23,2,0,11
White,22,215,2,90,0,0,0,0.16,0,1,0.4,0,0,12
Zinchenko,22,215,7,90,0,1,0,0.19,0,1,0.25,0,2,31
Archer,22,212,1,3,0,0,0,0,0,0,0,0,0,2
Bailey,22,211,4,28,0,1,0.04,0.61,0,0,0.77,0,0,21
Cash,22,211,1,90,0,0,0.12,0.02,0,3,2.54,0,0,9
Coutinho,22,211,0,0,0,0,0,0,0,0,0,0,0,0
Diego Carlos,22,211,0,0,0,0,0,0,0,0,0,0,0,0
Digne,22,211,0,0,0,0,0,0,0,0,0,0,0,0
Douglas Luiz,22,211,1,90,0,0,0,0.48,0,3,2.54,0,0,16
Duran,22,211,0,0,0,0,0,0,0,0,0,0,0,0
Kamara,22,211,1,62,0,0,0,0.02,0,3,1.77,0,0,4
Konsa,22,211,1,90,0,0,0,0.01,0,3,2.54,0,0,16
Martinez,22,211,2,90,0,0,0,0,0,3,2.54,3,0,16
