Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive,ActualPoints
492,Bentancur,Spurs,Midfielder,5.4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool,12,5,0,0,0
493,Bissouma,Spurs,Midfielder,5,7,11,523,0,0,0.51,0.51,2,7,8.56,0,0,86,9,433,0,0.47000000000000003,0.4,2,5,6.540000000000001,0,0,66,Liverpool,12,5,0,0,-2
495,Davies,Spurs,Defender,4.4,7,5,28,0,1,0.56,0.01,0,0,0.47,0,0,10,5,28,1,0.56,0.01,0,0,0.47,0,0,10,Liverpool,12,5,0,0,1
497,E.Royal,Spurs,Defender,4.5,7,11,97,1,0,0.05,0.14,0,3,2.41,0,1,34,3,7,0,0,0,0,1,0.3900000000000001,0,0,7,Liverpool,12,5,0,0,1
499,Hojbjerg,Spurs,Midfielder,5.3,7,4,79,0,0,0,0.26,0,1,1.3199999999999998,0,0,19,4,79,0,0,0.26,0,1,1.3199999999999998,0,0,19,Liverpool,12,5,0,0,0
501,Kulusevski,Spurs,Midfielder,7,7,26,532,2,0,0.79,1.1199999999999999,2,6,8.31,0,3,100,24,442,0,0.75,0.7599999999999999,2,4,6.290000000000001,0,3,88,Liverpool,12,5,0,0,3
503,Lo Celso,Spurs,Midfielder,4.8,7,1,16,0,0,0,0.02,0,0,0.12,0,0,8,1,16,0,0,0.02,0,0,0.12,0,0,8,Liverpool,12,5,0,0,0
504,Maddison,Spurs,Midfielder,7.9,7,39,504,2,4,1.78,2.24,2,6,8.27,0,5,149,30,414,2,1.71,1.3000000000000003,2,4,6.25,0,3,118,Liverpool,12,5,0,0,6
506,Pedro Porro,Spurs,Defender,5,7,19,447,0,1,0.4,0.65,2,5,6.4,0,0,110,19,447,1,0.4,0.65,2,5,6.4,0,0,110,Liverpool,12,5,0,0,6
507,Perisic,Spurs,Defender,4.8,7,6,98,0,1,0.12,0.8,0,1,1.44,0,0,34,5,83,1,0.12,0.64,0,1,1.14,0,0,26,Liverpool,12,5,0,0,0
509,Richarlison,Spurs,Midfielder,6.8,7,15,257,1,1,0.94,0.11,1,3,4.9799999999999995,0,0,23,13,167,1,0.73,0.1,1,1,2.9599999999999995,0,0,20,Liverpool,12,5,0,0,1
511,Romero,Spurs,Defender,4.8,7,27,463,2,0,0.6799999999999999,0.19,2,5,6.67,0,1,122,20,450,0,0.16999999999999993,0.18,2,5,6.67,0,1,107,Liverpool,12,5,0,0,8
513,Sarr,Spurs,Midfielder,4.6,7,19,384,1,1,1.6400000000000001,0.5499999999999999,1,4,5.83,0,2,78,18,369,1,1.52,0.5399999999999999,1,4,5.53,0,2,74,Liverpool,12,5,0,0,3
515,Skipp,Spurs,Midfielder,4.7,7,3,95,0,0,0,0.02,0,3,1.96,0,0,17,2,21,0,0,0.01,0,1,0.24,0,0,9,Liverpool,12,5,0,0,1
516,Son,Spurs,Midfielder,9.2,7,44,482,5,0,2.04,1.1600000000000001,2,6,7.59,0,5,150,42,408,0,1.96,1.11,2,4,5.87,0,5,145,Liverpool,12,5,0,0,3
519,Udogie,Spurs,Defender,4.8,7,25,510,0,2,0.15,0.55,2,7,8.21,0,4,111,24,420,2,0.15,0.51,2,5,6.190000000000001,0,4,95,Liverpool,12,5,0,0,6
520,Vicario,Spurs,Goalkeeper,5.1,7,26,540,0,0,0,0,2,7,8.69,24,3,137,25,450,0,0,0,2,5,6.67,20,3,122,Liverpool,12,5,0,0,7
583,Solomon,Spurs,Midfielder,5.3,7,13,175,0,2,0.39,0.6699999999999999,0,2,1.74,0,2,45,13,175,2,0.39,0.6699999999999999,0,2,1.74,0,2,45,Liverpool,12,5,0,0,0
639,Van de Ven,Spurs,Defender,4.5,7,17,540,0,0,0.04,0.060000000000000005,2,7,8.68,0,1,119,16,450,0,0,0.030000000000000006,2,5,6.66,0,1,99,Liverpool,12,5,0,0,15
522,N.Aguerd,WestHam,Defender,4.5,7,11,426,1,0,0.42,0.02,0,9,12.12,0,0,54,9,336,0,0.42,0.02,0,8,10.75,0,0,46,SheffieldUtd,4,16,0,0,1
523,Antonio,WestHam,Forward,5.9,7,23,448,2,0,1.0699999999999998,0.37000000000000005,3,4,10.11,0,4,73,22,371,0,1.0699999999999998,0.36000000000000004,2,4,9.68,0,4,68,SheffieldUtd,4,16,0,0,1
524,Areola,WestHam,Goalkeeper,4.2,7,26,540,0,0,0,0,0,10,13.459999999999999,30,2,128,23,450,0,0,0,0,9,12.09,26,2,112,SheffieldUtd,4,16,0,0,1
525,Benrahma,WestHam,Midfielder,5.8,7,12,301,0,1,0.38,0.54,1,5,6.54,0,0,36,10,211,1,0.3,0.27,1,4,5.17,0,0,29,SheffieldUtd,4,16,0,0,1
526,Bowen,WestHam,Midfielder,7.1,7,39,540,4,1,2.9299999999999997,0.54,0,10,13.459999999999999,0,5,118,30,450,1,2.7099999999999995,0.19000000000000006,0,9,12.09,0,2,89,SheffieldUtd,4,16,0,0,2
527,Cornet,WestHam,Midfielder,5.3,7,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,4,16,0,0,0
528,Coufal,WestHam,Defender,4.5,7,16,536,0,2,0,0.59,0,10,13.459999999999999,0,0,103,14,446,2,0,0.42999999999999994,0,9,12.09,0,0,91,SheffieldUtd,4,16,0,0,5
530,Cresswell,WestHam,Defender,4.3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,4,16,0,0,0
532,Emerson,WestHam,Defender,4.5,7,10,540,0,1,0.09999999999999999,0.45000000000000007,0,10,13.459999999999999,0,0,62,9,450,1,0.09999999999999999,0.20000000000000007,0,9,12.09,0,0,54,SheffieldUtd,4,16,0,0,3
534,P.Fornals,WestHam,Midfielder,4.8,7,6,140,0,0,0.24000000000000002,0.09999999999999999,0,3,2.89,0,0,20,4,55,0,0.15000000000000002,0.009999999999999995,0,2,1.54,0,0,12,SheffieldUtd,4,16,0,0,0
535,Ings,WestHam,Forward,5.7,7,5,33,0,0,0.12,0.01,0,2,1.92,0,0,11,4,21,0,0,0.01,0,1,0.98,0,0,10,SheffieldUtd,4,16,0,0,0
537,Kehrer,WestHam,Defender,4.4,7,2,18,0,0,0,0,0,1,0.45,0,0,6,1,14,0,0,0,0,1,0.43,0,0,3,SheffieldUtd,4,16,0,0,0
539,L.Paqueta,WestHam,Midfielder,6,7,19,530,1,1,1.4100000000000001,1.16,1,9,12.600000000000001,0,1,102,18,440,1,1.2300000000000002,0.95,1,8,11.23,0,1,91,SheffieldUtd,4,16,0,0,1
542,Souček,WestHam,Midfielder,4.9,7,13,377,0,1,0.71,0.4,0,7,10.340000000000002,0,2,61,6,287,0,0.33999999999999997,0.39,0,6,8.970000000000002,0,0,37,SheffieldUtd,4,16,0,0,8
544,Zouma,WestHam,Defender,4.5,7,18,540,1,0,0.26,0,0,10,13.459999999999999,0,3,92,16,450,0,0.26,0,0,9,12.09,0,3,82,SheffieldUtd,4,16,0,0,1
577,Ogbonna,WestHam,Defender,4.4,7,3,111,0,0,0,0,0,1,1.7,0,0,14,3,111,0,0,0,0,1,1.7,0,0,14,SheffieldUtd,4,16,0,0,0
642,Alvarez,WestHam,Midfielder,5,7,6,339,0,0,0.14,0.05,0,6,8.62,0,0,48,6,339,0,0.14,0.05,0,6,8.62,0,0,48,SheffieldUtd,4,16,0,0,2
664,Ward-Prowse,WestHam,Midfielder,6.3,7,31,440,2,3,1.52,0.81,0,9,11.959999999999999,0,3,136,31,440,3,1.52,0.81,0,9,11.959999999999999,0,3,136,SheffieldUtd,4,16,0,0,2
689,Kudus,WestHam,Midfielder,6.5,7,3,40,0,0,0,0,0,4,1.67,0,0,16,3,40,0,0,0,0,4,1.67,0,0,16,SheffieldUtd,4,16,0,0,7
545,Ait-Nouri,Wolves,Defender,4.5,7,5,397,0,0,0.21,0.19,0,8,8.1,0,0,37,4,321,0,0.21,0.18,0,7,6.92,0,0,28,ManCity,13,5,0,0,1
548,H.Bueno,Wolves,Defender,4.5,7,8,140,0,0,0.22,0.17,1,3,2.95,0,0,38,7,127,0,0.16,0.03,1,3,2.66,0,0,29,ManCity,13,5,0,0,0
551,Dawson,Wolves,Defender,4.5,7,10,520,0,0,0.38,0.09999999999999999,1,12,11.709999999999999,0,0,84,8,430,0,0.32,0.01999999999999999,1,11,10.25,0,0,69,ManCity,13,5,0,0,1
552,Fabio Silva,Wolves,Forward,5.4,7,7,242,0,0,1.12,0.09000000000000001,1,7,5.579999999999999,0,0,14,6,229,0,0.79,0.08000000000000002,1,7,5.289999999999999,0,0,8,ManCity,13,5,0,0,1
557,Hee Chan,Wolves,Midfielder,5.4,7,20,241,3,0,0.56,0.88,0,4,4.819999999999999,0,0,70,19,214,0,0.22000000000000003,0.53,0,3,4.1,0,0,68,ManCity,13,5,0,0,10
559,Joao Gomes,Wolves,Midfielder,4.9,7,12,490,0,1,0.15000000000000002,0.09999999999999999,1,11,10.940000000000001,0,0,68,10,403,1,0.14,0.06999999999999999,1,10,9.48,0,0,48,ManCity,13,5,0,0,2
562,Kalajdzic,Wolves,Forward,5,7,8,16,1,0,0.26,0.01,0,1,0.3,0,1,37,7,14,0,0.26,0.01,0,1,0.3,0,1,33,ManCity,13,5,0,0,1
563,Kilman,Wolves,Defender,4.5,7,13,540,0,0,0.45,0.2,1,12,11.78,0,2,89,11,450,0,0.42000000000000004,0.17,1,11,10.32,0,2,78,ManCity,13,5,0,0,2
565,Lemina,Wolves,Midfielder,5,7,10,527,0,0,0.9899999999999999,0.06,1,10,11.08,0,0,75,9,437,0,0.8899999999999999,0.049999999999999996,1,9,9.620000000000001,0,0,64,ManCity,13,5,0,0,-1
567,Neto,Wolves,Midfielder,5.6,7,34,540,1,4,1.2800000000000002,2.18,1,12,11.78,0,5,144,33,450,4,0.4900000000000002,1.83,1,11,10.32,0,5,125,ManCity,13,5,0,0,5
569,Jose Sa,Wolves,Goalkeeper,5,7,22,540,0,0,0,0,1,12,11.78,26,3,125,20,450,0,0,0,1,11,10.32,24,3,113,ManCity,13,5,0,0,3
570,Sarabia,Wolves,Midfielder,5,7,9,172,0,1,0.41000000000000003,0.67,1,1,2.29,0,0,33,6,110,1,0.35000000000000003,0.37000000000000005,0,1,1.55,0,0,27,ManCity,13,5,0,0,0
572,N.Semedo,Wolves,Defender,4.5,7,9,533,0,0,0.14,0.32000000000000006,1,12,11.389999999999999,0,0,82,7,443,0,0.14,0.19000000000000006,1,11,9.93,0,0,65,ManCity,13,5,0,0,1
590,Cunha,Wolves,Forward,5.5,7,16,470,1,0,2.01,0.45,1,10,10.149999999999999,0,0,57,14,394,0,1.5199999999999998,0.42000000000000004,1,9,8.969999999999999,0,0,54,ManCity,13,5,0,0,2
4,Fabio Vieira,Arsenal,Midfielder,5.4,8,16,185,0,3,0.41,0.32000000000000006,1,2,1.4100000000000001,0,0,45,16,185,3,0.41,0.32000000000000006,1,2,1.4100000000000001,0,0,45,ManCity,11,5,0,0,0
5,Gabriel,Arsenal,Defender,4.7,8,16,384,0,0,0.07,0.04,2,3,4.199999999999999,0,0,82,14,360,0,0.07,0.04,2,3,3.4499999999999997,0,0,75,ManCity,11,5,0,0,1
6,Havertz,Arsenal,Midfielder,7.2,8,15,446,1,0,1.58,0.5,2,4,4.82,0,0,38,11,266,0,1.5099999999999998,0.21000000000000002,1,3,2.58,0,0,28,ManCity,11,5,0,0,1
8,G.Jesus,Arsenal,Forward,7.9,8,15,205,1,1,1.4200000000000002,0.25,1,2,2.37,0,2,46,15,205,1,1.4200000000000002,0.25,1,2,2.37,0,2,46,ManCity,11,5,0,0,2
9,Jorginho,Arsenal,Midfielder,5.4,8,5,72,0,0,0,0.060000000000000005,0,2,1.44,0,0,14,4,61,0,0,0.05,0,2,0.85,0,0,9,ManCity,11,5,0,0,2
10,Kiwior,Arsenal,Defender,4.4,8,2,91,0,0,0.32,0.03,0,2,0.79,0,0,14,1,90,0,0.32,0.03,0,2,0.53,0,0,11,ManCity,11,5,0,0,0
12,Martinelli,Arsenal,Midfielder,7.8,8,16,356,0,2,0.79,0.54,1,4,2.99,0,0,61,8,202,1,0.68,0.2800000000000001,0,3,1.4900000000000002,0,0,34,ManCity,11,5,0,0,2
13,Nketiah,Arsenal,Forward,5.5,8,28,493,2,2,1.81,0.28,4,4,3.8699999999999997,0,2,83,15,343,1,0.79,0.25,2,4,3.0999999999999996,0,0,51,ManCity,11,5,0,0,0
14,Odegaard,Arsenal,Midfielder,8.5,8,43,622,3,2,2.5300000000000002,0.89,3,5,5.719999999999999,0,6,146,30,443,2,1.5899999999999999,0.7100000000000001,2,4,3.7399999999999993,0,3,103,ManCity,11,5,0,0,2
15,Thomas,Arsenal,Midfielder,4.8,8,6,235,0,0,0.07,0.19,1,2,2.5300000000000002,0,0,55,1,55,0,0,0.08,0,1,0.29000000000000026,0,0,16,ManCity,11,5,0,0,0
17,Ramsdale,Arsenal,Goalkeeper,4.9,8,11,360,0,0,0,0.01,1,4,3.7300000000000004,5,0,55,3,180,0,0,0,0,3,1.4900000000000007,2,0,20,ManCity,11,5,0,0,0
19,Saka,Arsenal,Midfielder,8.7,8,53,613,4,3,3.98,2.4600000000000004,3,6,5.869999999999999,0,8,195,40,435,3,3.63,2.1800000000000006,2,5,3.8899999999999997,0,5,143,ManCity,11,5,0,0,5
20,Saliba,Arsenal,Defender,5.2,8,29,630,0,1,0.04,0.09999999999999999,3,6,6.220000000000001,0,2,145,16,450,0,0.04,0.05999999999999999,2,5,3.980000000000001,0,0,94,ManCity,11,5,0,0,1
22,Smith Rowe,Arsenal,Midfielder,5.3,8,2,10,0,0,0.46,0.01,0,0,0.08,0,0,4,2,10,0,0.46,0.01,0,0,0.08,0,0,4,ManCity,11,5,0,0,1
25,Tomiyasu,Arsenal,Defender,4.5,8,7,151,0,0,0.03,0.07,1,1,3.2,0,0,30,3,45,0,0,0.020000000000000004,0,0,0.5100000000000002,0,0,8,ManCity,11,5,0,0,1
26,Trossard,Arsenal,Midfielder,6.6,8,13,128,1,0,0.09,0.7400000000000001,1,2,1.47,0,3,53,12,111,0,0.09,0.7300000000000001,1,1,0.59,0,3,45,ManCity,11,5,0,0,6
29,White,Arsenal,Defender,5.5,8,36,630,1,1,0.52,0.6000000000000001,3,6,6.220000000000001,0,4,158,28,450,1,0.52,0.55,2,5,3.980000000000001,0,3,124,ManCity,11,5,0,0,0
31,Zinchenko,Arsenal,Defender,4.9,8,18,347,0,0,0.2,0.35,2,4,3.45,0,1,98,17,346,0,0.2,0.35,2,4,3.1900000000000004,0,1,96,ManCity,11,5,0,0,0
113,Raya,Arsenal,Goalkeeper,4.8,8,16,270,0,0,0,0,2,2,2.49,5,2,71,16,270,0,0,0,2,2,2.49,5,2,71,ManCity,11,5,0,0,2
540,Rice,Arsenal,Midfielder,5.4,8,24,575,1,0,0.6699999999999999,0.44999999999999996,3,5,5.51,0,3,123,19,395,0,0.41999999999999993,0.19000000000000003,2,4,3.27,0,3,85,ManCity,11,5,0,0,9
585,J.Timber,Arsenal,Defender,4.7,8,0,49,0,0,0,0.01,0,0,0.28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,ManCity,11,5,0,0,0
34,Bailey,AstonVilla,Midfielder,5.5,8,22,201,2,1,1.09,0.99,1,4,5.27,0,3,64,7,94,0,0.77,0.29999999999999993,0,2,3.3899999999999992,0,0,24,Wolves,7,9,0,0,6
36,Cash,AstonVilla,Defender,4.7,8,34,626,2,1,2.89,0.8200000000000001,2,10,10.91,0,4,131,29,450,1,2.1500000000000004,0.55,1,6,7.43,0,4,103,Wolves,7,9,0,0,2
38,Coutinho,AstonVilla,Midfielder,5.8,8,2,24,0,0,0.15000000000000002,0.02,0,1,0.68,0,0,7,0,0,0,1.3877787807814457E-17,0,0,0,2.7755575615628914E-17,0,0,0,Wolves,7,9,0,0,0
41,Diego Carlos,AstonVilla,Defender,4.4,8,4,160,0,0,0.37,0.01,0,4,2.46,0,0,27,3,108,0,0.09999999999999998,0.01,0,2,0.79,0,0,13,Wolves,7,9,0,0,0
42,Digne,AstonVilla,Defender,4.6,8,26,620,0,3,0.14,0.81,2,11,11.100000000000001,0,2,120,17,440,2,0.12000000000000001,0.6099999999999999,1,6,6.980000000000001,0,0,76,Wolves,7,9,0,0,2
43,Douglas Luiz,AstonVilla,Midfielder,5.4,8,32,579,3,0,1.96,0.78,2,11,11.05,0,5,148,24,426,0,0.98,0.5299999999999999,1,6,6.970000000000001,0,5,108,Wolves,7,9,0,0,15
44,Duran,AstonVilla,Forward,5,8,15,68,2,0,0.73,0.01,0,0,1.12,0,3,55,8,52,0,0.17999999999999994,0.01,0,0,1.09,0,1,24,Wolves,7,9,0,0,0
47,Kamara,AstonVilla,Midfielder,5,8,15,595,0,0,0.05,0.18,2,11,10.559999999999999,0,1,95,10,415,0,3.469446951953614E-18,0.13,1,6,6.44,0,1,73,Wolves,7,9,0,0,2
48,Konsa,AstonVilla,Defender,4.5,8,19,630,0,0,0.21,0.04,2,11,11.55,0,1,127,13,450,0,0.21,0.03,1,6,7.43,0,1,82,Wolves,7,9,0,0,6
49,Martinez,AstonVilla,Goalkeeper,4.9,8,20,540,0,0,0,0,2,10,10.82,19,2,115,11,360,0,0,0,1,5,6.7,10,0,66,Wolves,7,9,0,0,3
50,McGinn,AstonVilla,Midfielder,5.5,8,25,567,1,1,1.09,0.6300000000000001,2,9,9.2,0,2,94,13,414,1,0.2300000000000001,0.5100000000000001,1,6,6.720000000000001,0,0,57,Wolves,7,9,0,0,5
51,Mings,AstonVilla,Defender,4.2,8,0,30,0,0,0.01,0.16,0,2,1.08,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Wolves,7,9,0,0,0
53,Olsen,AstonVilla,Goalkeeper,4,8,2,90,0,0,0,0,0,1,0.73,1,0,12,2,90,0,0,0,0,1,0.73,1,0,12,Wolves,7,9,0,0,0
58,Tielemans,AstonVilla,Midfielder,5.8,8,7,136,0,0,0.08,0.14,0,3,3.6700000000000004,0,0,27,5,64,0,0.08,0.040000000000000015,0,0,1.4400000000000002,0,0,15,Wolves,7,9,0,0,4
59,Bertrand Traore,AstonVilla,Midfielder,5,8,1,9,0,0,0,0,0,0,0.45,0,0,3,1,9,0,0,0,0,0,0.45,0,0,3,Wolves,7,9,0,0,0
60,Watkins,AstonVilla,Forward,7.9,8,54,590,4,6,2.9800000000000004,0.53,2,11,10.86,0,6,187,44,427,4,2.6000000000000005,0.38000000000000006,1,6,6.780000000000001,0,6,158,Wolves,7,9,0,0,11
584,Pau,AstonVilla,Defender,4.5,8,21,599,0,0,0.03,0.07,2,9,10.469999999999999,0,2,120,15,450,0,0.03,0.05,1,6,7.43,0,2,86,Wolves,7,9,0,0,2
599,Diaby,AstonVilla,Midfielder,6.6,8,40,559,2,4,1.6799999999999997,0.9000000000000001,2,10,10.129999999999999,0,2,126,30,410,4,0.9799999999999998,0.6100000000000001,1,6,6.69,0,2,92,Wolves,7,9,0,0,2
672,Zaniolo,AstonVilla,Midfielder,5.5,8,6,228,0,0,0.49,0.4,1,2,3.33,0,0,-1,6,228,0,0.49,0.4,1,2,3.33,0,0,-1,Wolves,7,9,0,0,2
699,Lenglet,AstonVilla,Defender,4.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wolves,7,9,0,0,0
63,Billing,Bournemouth,Midfielder,5.3,8,15,600,0,0,1.33,0.24000000000000002,1,14,15.530000000000001,0,0,60,11,420,0,0.8500000000000001,0.11000000000000001,1,10,11.38,0,0,42,Everton,9,6,0,0,6
64,Brooks,Bournemouth,Midfielder,4.9,8,13,144,1,0,1.5899999999999999,0.31,0,2,3.2,0,2,41,10,56,0,1.43,0.09999999999999998,0,1,2.24,0,2,30,Everton,9,6,0,0,1
65,Christie,Bournemouth,Midfielder,5,8,17,524,0,1,0.37,0.69,1,12,13.71,0,0,70,13,396,1,0.35000000000000003,0.6599999999999999,1,8,9.990000000000002,0,0,54,Everton,9,6,0,0,1
66,L.Cook,Bournemouth,Midfielder,5,8,10,405,0,0,0.07,0.15,1,10,11.06,0,0,60,10,405,0,0.07,0.15,1,10,11.06,0,0,60,Everton,9,6,0,0,-2
70,Kelly,Bournemouth,Defender,4.5,8,10,276,0,0,0,0.07,1,5,5.6,0,2,63,9,262,0,0,0.07,1,5,5.52,0,2,60,Everton,9,6,0,0,1
72,Kluivert,Bournemouth,Midfielder,4.8,8,9,334,0,0,0.35,0.6700000000000002,0,7,8.16,0,0,16,7,277,0,0.12999999999999998,0.6500000000000001,0,7,7.7299999999999995,0,0,12,Everton,9,6,0,0,0
73,Lowe,SheffieldUtd,Defender,4.9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fulham,5,8,0,0,0
75,Mepham,Bournemouth,Defender,4.3,8,1,33,0,0,0,0.01,0,1,1.22,0,0,6,1,3,0,0,0,0,1,0.99,0,0,4,Everton,9,6,0,0,0
76,Moore,Bournemouth,Forward,4.8,8,3,54,0,0,0.27,0.060000000000000005,0,0,0.66,0,0,4,1,4,0,0,0.010000000000000002,0,0,0.23000000000000004,0,0,3,Everton,9,6,0,0,1
77,N.Neto,Bournemouth,Goalkeeper,4.5,8,27,630,0,0,0,0.01,1,15,16.55,30,5,138,15,450,0,0,0,1,11,12.400000000000002,21,2,90,Everton,9,6,0,0,2
81,Rothwell,Bournemouth,Midfielder,4.9,8,6,225,0,0,0.03,0.08,0,6,6.07,0,0,28,2,60,0,0,0.030000000000000006,0,2,2,0,0,7,Everton,9,6,0,0,1
82,Semenyo,Bournemouth,Forward,4.5,8,15,254,1,1,0.7000000000000001,0.13,0,8,7.7,0,1,35,5,164,0,0.4500000000000001,0.020000000000000004,0,5,4.51,0,0,-8,Everton,9,6,0,0,0
83,Senesi,Bournemouth,Defender,4.4,8,7,345,0,1,0,0.29000000000000004,0,10,11.3,0,0,59,5,203,1,0,0.21000000000000002,0,6,7.380000000000001,0,0,32,Everton,9,6,0,0,1
85,Solanke,Bournemouth,Forward,6.4,8,31,630,3,1,2.91,0.39,1,15,16.55,0,2,83,19,450,0,1.7800000000000002,0.24,1,11,12.400000000000002,0,1,50,Everton,9,6,0,0,7
86,Tavernier,Bournemouth,Midfielder,5.4,8,10,211,0,1,0.09000000000000001,0.5700000000000001,1,6,6.92,0,0,41,10,211,1,0.09000000000000001,0.5700000000000001,1,6,6.92,0,0,41,Everton,9,6,0,0,2
87,Hamed Traorè,Bournemouth,Midfielder,4.8,8,3,44,0,0,0.16999999999999998,0.01,0,1,0.84,0,0,10,2,38,0,0.01999999999999999,0.01,0,1,0.84,0,0,3,Everton,9,6,0,0,0
89,Zabarnyi,Bournemouth,Defender,4.5,8,11,630,0,0,0.07,0.05,1,15,16.55,0,0,108,8,450,0,0.07,0.039999999999999994,1,11,12.400000000000002,0,0,80,Everton,9,6,0,0,0
595,Kerkez,Bournemouth,Defender,4.5,8,10,605,0,0,0.07,0.32,1,14,15.470000000000002,0,0,62,7,425,0,0.07,0.26,1,10,11.320000000000002,0,0,40,Everton,9,6,0,0,2
643,Aarons,Bournemouth,Defender,4.5,8,11,614,0,0,0.02,0.36000000000000004,1,15,16.36,0,0,92,8,450,0,0,0.27,1,11,12.4,0,0,60,Everton,9,6,0,0,1
705,Sinisterra,Bournemouth,Midfielder,5.5,8,2,48,0,0,0,0.06,0,1,1.25,0,0,6,2,48,0,0,0.06,0,1,1.25,0,0,6,Everton,9,6,0,0,0
90,Ajer,Brentford,Defender,4.5,8,8,210,0,1,0.48,1.51,0,5,2.32,0,0,45,3,126,0,0.32999999999999996,0.95,0,3,1.1599999999999997,0,0,23,ManUtd,5,8,0,0,5
96,Collins,Brentford,Defender,4.5,8,17,549,0,1,0.13,0.5000000000000001,1,8,6.26,0,0,114,10,369,1,0.05,0.2900000000000001,0,6,4.54,0,0,69,ManUtd,5,8,0,0,6
98,Damsgaard,Brentford,Midfielder,4.9,8,2,52,0,0,0.07,0.01,0,0,0.6599999999999999,0,0,4,0,0,0,0,0,0,0,-2.7755575615628914E-17,0,0,0,ManUtd,5,8,0,0,0
99,Dasilva,Brentford,Midfielder,4.8,8,1,9,0,0,0,0,0,0,0.07,0,0,3,0,0,0,0,0,0,0,0,0,0,0,ManUtd,5,8,0,0,0
101,Flekken,Brentford,Goalkeeper,4.5,8,19,630,0,0,0,0,1,10,8.28,17,1,121,11,450,0,0,0,0,8,6.56,11,1,76,ManUtd,5,8,0,0,6
103,Henry,Brentford,Defender,4.5,8,13,401,0,1,0.07,0.9,1,5,5.12,0,0,74,4,221,0,0.07,0.07000000000000003,0,3,3.4000000000000004,0,0,36,ManUtd,5,8,0,0,0
104,Hickey,Brentford,Defender,4.5,8,11,540,0,0,0.16000000000000003,0.13,1,10,7.659999999999999,0,0,66,6,392,0,0.13000000000000003,0.039999999999999994,0,8,6.279999999999999,0,0,44,ManUtd,5,8,0,0,0
105,Janelt,Brentford,Midfielder,5.4,8,18,560,0,1,0.3400000000000001,0.4,1,7,6.08,0,0,80,13,380,1,0.32000000000000006,0.24000000000000002,0,5,4.36,0,0,63,ManUtd,5,8,0,0,2
106,Jensen,Brentford,Midfielder,5.4,8,36,537,2,2,0.22,1.6199999999999999,2,9,7.3,0,6,140,29,399,1,0.15,0.9099999999999998,1,7,6.15,0,6,106,ManUtd,5,8,0,0,2
107,Lewis-Potter,Brentford,Midfielder,4.8,8,8,218,0,0,0.98,0.28,0,5,3.2100000000000004,0,0,13,7,199,0,0.76,0.27,0,5,3.1200000000000006,0,0,13,ManUtd,5,8,0,0,0
108,Mbeumo,Brentford,Midfielder,6.9,8,38,630,4,0,4.470000000000001,1.34,1,10,8.28,0,4,113,15,450,0,1.3300000000000005,1.07,0,8,6.56,0,1,56,ManUtd,5,8,0,0,14
109,Mee,Brentford,Defender,4.9,8,3,151,0,0,0,0.16,0,3,3.45,0,0,28,3,151,0,0,0.16,0,3,3.45,0,0,28,ManUtd,5,8,0,0,0
110,Norgaard,Brentford,Midfielder,5.5,8,24,580,1,1,0.9400000000000001,0.5800000000000001,1,10,7.939999999999999,0,2,114,19,431,1,0.92,0.55,0,8,6.559999999999999,0,2,94,ManUtd,5,8,0,0,3
111,Onyeka,Brentford,Midfielder,4.9,8,4,104,0,0,0.31000000000000005,1,0,4,2.38,0,0,22,4,104,0,0.31000000000000005,1,0,4,2.38,0,0,22,ManUtd,5,8,0,0,2
112,Pinnock,Brentford,Defender,4.5,8,16,630,0,0,0.75,0.26,1,10,8.28,0,1,111,8,450,0,0.71,0.04000000000000001,0,8,6.56,0,0,65,ManUtd,5,8,0,0,7
115,Schade,Brentford,Midfielder,5.4,8,19,255,1,1,0.8,0.35,1,2,2.36,0,2,40,15,167,1,0.53,0.3,0,2,1.7600000000000002,0,2,39,ManUtd,5,8,0,0,0
117,Toney,Brentford,Forward,7.9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManUtd,5,8,0,0,0
