Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Fabio Vieira,14,131,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel,14,131,2,90,0,0,0.35,0.01,0,1,0.71,0,0,15
Havertz,14,131,1,12,0,0,0,0,0,1,0.13,0,0,3
G.Jesus,14,131,2,66,0,0,0.52,0.04,1,0,0.58,0,0,1
Jorginho,14,131,1,1,0,0,0,0,0,0,0,0,0,3
Kiwior,14,131,1,1,0,0,0,0,0,0,0,0,0,3
Martinelli,14,131,3,77,0,0,0.13,0.05,1,0,0.58,0,0,2
Nketiah,14,131,1,23,0,0,0.52,0,0,1,0.13,0,0,-2
Odegaard,14,131,10,90,1,0,0.17,0.78,0,1,0.71,0,3,46
Thomas,14,131,0,0,0,0,0,0,0,0,0,0,0,0
Ramsdale,14,131,0,0,0,0,0,0,0,0,0,0,0,0
Saka,14,131,8,90,1,0,0.32,0.69,0,1,0.71,0,1,27
Saliba,14,131,1,90,0,0,0,0.01,0,1,0.71,0,0,8
Smith Rowe,14,131,0,0,0,0,0,0,0,0,0,0,0,0
Tavares,14,139,0,0,0,0,0,0,0,0,0,0,0,0
Tomiyasu,14,131,11,78,0,1,0,0.12,1,0,0.58,0,2,33
Trossard,14,131,2,90,0,0,0.75,0.03,0,1,0.71,0,0,3
Turner,14,139,0,0,0,0,0,0,0,0,0,0,0,0
White,14,131,1,11,0,0,0,0,0,1,0.13,0,0,3
Zinchenko,14,131,5,90,0,1,0,0.12,0,1,0.71,0,0,25
Archer,14,134,1,45,0,0,0.12,0,0,2,0.7,0,0,3
Bailey,14,132,7,73,1,0,0.12,0.16,0,2,1.86,0,0,25
Cash,14,132,1,16,0,0,0,0.01,0,0,0.15,0,0,8
Coutinho,14,132,0,0,0,0,0,0,0,0,0,0,0,0
Diego Carlos,14,132,1,90,0,0,0,0.01,0,2,2.02,0,0,13
Digne,14,132,1,73,0,0,0.02,0.02,0,2,1.86,0,0,6
Douglas Luiz,14,132,2,90,0,0,0.33,0.07,0,2,2.02,0,0,18
Duran,14,132,0,25,0,0,0.04,0,0,0,0.33,0,0,0
Kamara,14,132,0,0,0,0,0,0,0,0,0,0,0,0
Konsa,14,132,1,73,0,0,0,0,0,2,1.86,0,0,13
Martinez,14,132,2,90,0,0,0,0,0,2,2.02,5,0,25
McGinn,14,132,2,64,0,0,0,0.17,0,2,1.69,0,0,7
Mings,14,132,0,0,0,0,0,0,0,0,0,0,0,0
Nakamba,14,133,0,0,0,0,0,0,0,0,0,0,0,0
Olsen,14,132,0,0,0,0,0,0,0,0,0,0,0,0
Tielemans,14,132,2,90,0,0,0,0.02,0,2,2.02,0,0,17
Bertrand Traore,14,132,0,0,0,0,0,0,0,0,0,0,0,0
Watkins,14,132,11,90,1,1,0.14,0.04,0,2,2.02,0,2,38
Billing,14,132,1,20,0,0,0,0.05,0,1,0.11,0,0,4
Brooks,14,132,0,0,0,0,0,0,0,0,0,0,0,0
Christie,14,132,7,90,0,1,0.19,0.77,0,2,0.68,0,3,42
L.Cook,14,132,2,90,0,0,0,0.09,0,2,0.68,0,0,16
Kelly,14,132,0,0,0,0,0,0,0,0,0,0,0,0
Kluivert,14,132,1,69,0,0,0.04,0.02,0,1,0.57,0,0,-2
Lowe,14,132,0,0,0,0,0,0,0,0,0,0,0,0
Mepham,14,132,1,7,0,0,0,0,0,1,0.07,0,0,3
Moore,14,132,0,0,0,0,0,0,0,0,0,0,0,0
N.Neto,14,132,1,90,0,0,0,0,0,2,0.68,1,0,10
Rothwell,14,132,0,0,0,0,0,0,0,0,0,0,0,0
Semenyo,14,132,5,70,1,0,0.28,0.02,0,1,0.57,0,0,19
Senesi,14,132,0,90,0,0,0,0.3,0,2,0.68,0,0,9
Solanke,14,132,6,90,1,0,1.31,0.04,0,2,0.68,0,0,19
Tavernier,14,132,2,90,0,0,0.12,0.41,0,2,0.68,0,0,11
Hamed Traorè,14,132,0,0,0,0,0,0,0,0,0,0,0,0
Zabarnyi,14,132,1,90,0,0,0.08,0,0,2,0.68,0,0,13
Ajer,14,133,0,0,0,0,0,0,0,0,0,0,0,0
Collins,14,133,0,0,0,0,0,0,0,0,0,0,0,0
Damsgaard,14,133,0,0,0,0,0,0,0,0,0,0,0,0
Dasilva,14,133,0,0,0,0,0,0,0,0,0,0,0,0
Flekken,14,133,2,90,0,0,0,0,0,1,0.23,0,0,7
Henry,14,133,0,0,0,0,0,0,0,0,0,0,0,0
Hickey,14,133,0,0,0,0,0,0,0,0,0,0,0,0
Janelt,14,133,2,90,0,0,0,0.36,0,1,0.23,0,0,19
Jensen,14,133,0,0,0,0,0,0,0,0,0,0,0,0
Lewis-Potter,14,133,4,12,0,1,0.56,0,0,0,0.1,0,0,12
Mbeumo,14,133,5,77,0,1,0.33,0.08,0,1,0.13,0,0,15
Mee,14,133,14,90,1,1,0.19,0.03,0,1,0.23,0,3,38
Norgaard,14,133,1,90,0,0,0.02,0.27,0,1,0.23,0,0,13
Onyeka,14,133,2,90,0,0,0.55,0.03,0,1,0.23,0,0,10
Pinnock,14,133,2,90,0,0,0.06,0.01,0,1,0.23,0,0,18
Raya,14,131,2,90,0,0,0,0.01,0,1,0.71,2,0,12
Schade,14,133,0,0,0,0,0,0,0,0,0,0,0,0
Toney,14,133,0,0,0,0,0,0,0,0,0,0,0,0
Wissa,14,133,2,90,0,0,0.08,0.11,0,1,0.23,0,0,6
Adingra,14,135,2,90,0,0,0.1,0.35,0,3,1.93,0,0,10
Caicedo,14,135,2,90,0,0,0.02,0.02,0,2,1.02,0,0,4
Dahoud,14,135,0,0,0,0,0,0,0,0,0,0,0,0
Dunk,14,135,0,0,0,0,0,0,0,0,0,0,0,0
Enciso,14,135,0,0,0,0,0,0,0,0,0,0,0,0
Estupinan,14,135,0,0,0,0,0,0,0,0,0,0,0,0
Ferguson,14,135,2,90,0,0,0.19,0,0,3,1.93,0,0,5
Gilmour,14,135,2,90,0,0,0.02,0.09,0,3,1.93,0,0,12
Gross,14,135,0,33,0,0,0.18,0.38,0,1,0.82,0,0,7
Joao Pedro,14,135,4,33,1,0,0.32,0.03,0,1,0.82,0,0,21
Lallana,14,135,4,56,0,1,0.06,0.04,0,2,1.11,0,0,12
Lamptey,14,135,0,0,0,0,0,0,0,0,0,0,0,0
March,14,135,0,0,0,0,0,0,0,0,0,0,0,0
Milner,14,135,3,33,0,1,0.02,0.24,0,1,0.82,0,0,16
Mitoma,14,135,1,33,0,0,0.06,0.03,0,1,0.82,0,0,4
Sanchez,14,135,2,90,0,0,0,0,0,2,1.02,7,0,21
Steele,14,135,1,90,0,0,0,0,0,3,1.93,2,0,11
Van Hecke,14,135,1,90,0,0,0,0.02,0,3,1.93,0,0,17
Veltman,14,135,1,90,0,0,0,0.03,0,3,1.93,0,0,18
Verbruggen,14,135,0,0,0,0,0,0,0,0,0,0,0,0
