Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Burke,28,276;162,1,180,0,0,0.04,0.01,0,5,5.25,0,0,22
Doughty,28,276;162,5,180,0,1,0,0.92,0,5,5.25,0,0,36
McAtee,28,276;162,0,0,0,0,0,0,0,0,0,0,0,0
Morris,28,276;162,4,180,0,0,0.88,0.03,0,5,5.25,0,0,6
Ogbene,28,276;162,7,173,1,0,0.86,0.02,0,5,4.74,0,0,24
Woodrow,28,276;162,9,26,1,0,0.06,0,0,1,0.86,0,3,30
Akanji,28,277,2,90,0,0,0,0.01,0,1,2.46,0,0,17
Ake,28,277,2,90,0,0,0,0.01,0,1,2.46,0,0,21
J.Alvarez,28,277,2,68,0,0,0.08,0.04,0,1,1.86,0,0,4
Bernardo,28,277,1,90,0,0,0,0.02,0,1,2.46,0,0,7
De Bruyne,28,277,6,68,0,1,0.12,0.19,0,1,1.86,0,1,24
Ruben,28,277,0,0,0,0,0,0,0,0,0,0,0,0
Ederson M.,28,277,0,55,0,0,0,0,0,1,1.29,1,0,1
Foden,28,277,2,90,0,0,0.41,0.03,0,1,2.46,0,0,1
Grealish,28,277,0,0,0,0,0,0,0,0,0,0,0,0
Haaland,28,277,2,90,0,0,0.1,0.01,0,1,2.46,0,0,11
Kovačic,28,277,1,21,0,0,0,0.01,0,0,0.6,0,0,9
R.Lewis,28,277,0,0,0,0,0,0,0,0,0,0,0,0
Palmer,28,275,13,85,1,1,0.11,0.03,0,1,0.68,0,3,34
Rodrigo,28,277,1,90,0,0,0,0.03,0,1,2.46,0,0,16
Sergio Gomez,28,277,0,0,0,0,0,0,0,0,0,0,0,0
Stones,28,277,10,90,1,0,0.83,0.01,0,1,2.46,0,2,27
Walker,28,277,2,90,0,0,0,0.01,0,1,2.46,0,0,17
Antony,28,278,1,7,0,0,0,0,0,0,0.16,0,0,3
B.Fernandes,28,278,11,90,1,0,1,0.18,1,0,1.48,0,3,34
Casemiro,28,278,3,90,0,0,0.08,0.02,1,0,1.48,0,0,13
Dalot,28,278,6,90,0,0,0.02,0.01,1,0,1.48,0,0,28
Elanga,28,274,1,29,0,0,0,0.03,0,0,0.04,0,0,4
Eriksen,28,278,0,0,0,0,0,0,0,0,0,0,0,0
Garnacho,28,278,9,82,0,2,0.23,0.09,1,0,1.48,0,0,25
Lindelof,28,278,7,90,0,0,0.36,0.01,1,0,1.48,0,1,29
Maguire,28,278,0,0,0,0,0,0,0,0,0,0,0,0
Malacia,28,278,0,0,0,0,0,0,0,0,0,0,0,0
Martial,28,278,0,0,0,0,0,0,0,0,0,0,0,0
L.Martinez,28,278,0,0,0,0,0,0,0,0,0,0,0,0
McTominay,28,278,2,90,0,0,0,0.02,1,0,1.48,0,0,2
R.Varane,28,278,6,90,0,0,0,0.01,1,0,1.48,0,0,25
Rashford,28,278,8,90,1,0,0.88,0.03,1,0,1.48,0,0,26
Sancho,28,278,0,0,0,0,0,0,0,0,0,0,0,0
Shaw,28,278,0,0,0,0,0,0,0,0,0,0,0,0
Wan-Bissaka,28,278,0,0,0,0,0,0,0,0,0,0,0,0
Almiron,28,275,2,68,0,0,0.05,0.02,0,2,0.79,0,0,4
Anderson,28,275,1,21,0,0,0,0.01,0,1,0.88,0,0,1
Botman,28,275,1,90,0,0,0.05,0.03,0,3,1.67,0,0,13
Bruno G.,28,275,5,80,0,1,0,0.09,0,3,1.66,0,0,21
Burn,28,275,1,68,0,0,0.08,0,0,2,0.79,0,0,7
Isak,28,275,6,90,1,0,0.09,0.03,0,3,1.67,0,0,26
Joelinton,28,275,0,0,0,0,0,0,0,0,0,0,0,0
Longstaff,28,275,2,90,0,0,0,0.05,0,3,1.67,0,0,14
Pope,28,275,0,0,0,0,0,0,0,0,0,0,0,0
Schar,28,275,1,90,0,0,0.02,0.01,0,3,1.67,0,0,13
Targett,28,275,0,0,0,0,0,0,0,0,0,0,0,0
Tonali,28,275,0,0,0,0,0,0,0,0,0,0,0,0
Trippier,28,275,0,0,0,0,0,0,0,0,0,0,0,0
