Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Jota Silva,2,18,1,1,0,0,0,0,0,0,0,0,0,3
Bogarde,2,11,0,0,0,0,0,0,0,0,0,0,0,0
Ayari,2,13,1,1,0,0,0.02,0.03,0,0,0.1,0,0,3
Trevitt,2,16,0,0,0,0,0,0,0,0,0,0,0,0
Armstrong,2,19,1,1,0,0,0,0,0,0,0,0,0,4
Dibling,2,18,1,6,0,0,0,0,0,0,0,0,0,6
Moore,2,19,0,0,0,0,0,0,0,0,0,0,0,0
Szmodics,2,17,6,71,1,0,0.29,0,0,3,3.2,0,0,21
Odobert,2,19,3,65,0,0,0.05,0.03,1,0,1,0,0,4
Collyer,2,13,0,0,0,0,0,0,0,0,0,0,0,0
Evanilson,2,12,2,71,0,0,0.75,0,1,0,0.59,0,0,7
Georginio,2,13,1,1,0,0,0,0.01,0,0,0.1,0,0,4
Cajuste,2,17,0,0,0,0,0,0,0,0,0,0,0,0
Sosa,2,18,0,0,0,0,0,0,0,0,0,0,0,0
Joao Felix,2,20,6,22,1,0,0.19,0.01,0,0,0.12,0,0,25
Berge,2,15,0,0,0,0,0,0,0,0,0,0,0,0
M.Fernandes,2,18,1,14,0,0,0,0.01,0,0,0.19,0,0,4
Gundogan,2,17,1,19,0,0,0,0.05,0,0,0,0,0,2
Merino,2,,0,0,0,0,0,0,0,0,0,0,0,0
Young,2,,0,0,0,0,0,0,0,0,0,0,0,0
F.Kadıoglu,2,,0,0,0,0,0,0,0,0,0,0,0,0
Lacroix,2,,0,0,0,0,0,0,0,0,0,0,0,0
Mangala,2,,0,0,0,0,0,0,0,0,0,0,0,0
O'Shea,2,,0,0,0,0,0,0,0,0,0,0,0,0
J.Clarke,2,,0,0,0,0,0,0,0,0,0,0,0,0
Ogbene,2,,0,0,0,0,0,0,0,0,0,0,0,0
El Khannouss,2,,0,0,0,0,0,0,0,0,0,0,0,0
Chiesa,2,,0,0,0,0,0,0,0,0,0,0,0,0
Jaros,2,,0,0,0,0,0,0,0,0,0,0,0,0
Ugarte,2,,0,0,0,0,0,0,0,0,0,0,0,0
Morato,2,,0,0,0,0,0,0,0,0,0,0,0,0
C.Soler,2,,0,0,0,0,0,0,0,0,0,0,0,0
Andre,2,,0,0,0,0,0,0,0,0,0,0,0,0
Forbs,2,,0,0,0,0,0,0,0,0,0,0,0,0
