Name,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Mbeumo,3,2,90,0,0,0.04,0.25,0,1,0.8,0,0,10
Wissa,3,2,90,0,0,0.27,0,0,1,0.8,0,0,-1
Jensen,3,3,71,0,0,0,0.07,1,0,0.64,0,0,14
Schade,3,9,79,1,0,0.11,0.11,0,1,0.76,0,2,26
Flekken,3,4,90,0,0,0,0,0,1,0.8,4,1,22
Collins,3,4,90,0,0,0,0,0,1,0.8,4,1,22
Henry,3,2,90,0,0,0.05,0.04,0,1,0.8,0,0,14
Norgaard,3,5,90,0,1,0.01,0.12,0,1,0.8,0,0,21
Pinnock,3,2,90,0,0,0.18,0.02,0,1,0.8,0,0,13
Janelt,3,2,90,0,0,0.04,0.02,0,1,0.8,0,0,4
Hickey,3,2,90,0,0,0,0.01,0,1,0.8,0,0,13
Ajer,3,0,0,0,0,0,0,0,0,0,0,0,0
Lewis-Potter,3,1,10,0,0,0,0,0,0,0.04,0,0,2
Maupay,3,0,0,0,0,0,0,0,0,0,0,0,0
Damsgaard,3,0,0,0,0,0,0,0,0,0,0,0,0
Onyeka,3,1,18,0,0,0.22,0.02,0,1,0.16,0,0,3
Roerslev,3,0,0,0,0,0,0,0,0,0,0,0,0
Baptiste,3,0,0,0,0,0,0,0,0,0,0,0,0
Dasilva,3,0,0,0,0,0,0,0,0,0,0,0,0
Mee,3,0,0,0,0,0,0,0,0,0,0,0,0
Olakigbe,3,0,0,0,0,0,0,0,0,0,0,0,0
Zanka,3,0,0,0,0,0,0,0,0,0,0,0,0
Ghoddos,3,0,0,0,0,0,0,0,0,0,0,0,0
Toney,3,0,0,0,0,0,0,0,0,0,0,0,0
Leno,3,5,90,0,0,0,0,0,2,3.25,8,2,27
Andreas,3,8,62,1,0,0.02,0,1,0,1.53,0,0,25
De Cordova-Reid,3,2,88,0,0,0,0.03,0,2,2.58,0,0,6
Ream,3,0,0,0,0,0,0,0,0,0,0,0,0
J.Palhinha,3,10,90,1,0,0.17,0.01,0,2,3.25,0,3,33
Reed,3,4,20,0,1,0,0.03,0,1,0.94,0,0,13
Diop,3,1,90,0,0,0,0.18,0,2,3.25,0,0,14
H.Wilson,3,2,70,0,0,0.03,0,0,1,2.32,0,0,5
A.Robinson,3,1,90,0,0,0,0.08,0,2,3.25,0,0,11
Lukic,3,1,70,0,0,0.02,0,0,1,2.32,0,0,2
Raul,3,1,90,0,0,0.19,0.01,0,2,3.25,0,0,7
Tete,3,0,90,0,0,0,0,0,2,3.25,0,0,1
Adama,3,1,19,0,0,0.12,0,0,1,0.94,0,0,-2
Cairney,3,1,27,0,0,0,0,0,2,1.72,0,0,4
Iwobi,3,0,0,0,0,0,0,0,0,0,0,0,0
Harris,3,0,0,0,0,0,0,0,0,0,0,0,0
Muniz,3,0,0,0,0,0,0,0,0,0,0,0,0
Willian,3,0,0,0,0,0,0,0,0,0,0,0,0
Castagne,3,0,0,0,0,0,0,0,0,0,0,0,0
Mitrovic,3,0,0,0,0,0,0,0,0,0,0,0,0
Tosin,3,1,1,0,0,0,0,0,0,0.67,0,0,5
Bassey,3,-2,82,0,0,0,0,0,2,3.92,0,0,0
Edouard,3,2,70,0,0,0.09,0.01,0,1,0.52,0,0,5
J.Andersen,3,11,90,1,0,0.05,0.13,0,1,0.97,0,3,38
Mitchell,3,2,90,0,0,0,0.03,0,1,0.97,0,0,13
Eze,3,2,90,0,0,0.35,0.07,0,1,0.97,0,0,7
J.Ayew,3,5,90,0,1,0.21,0.04,0,1,0.97,0,0,16
Guehi,3,2,90,0,0,0,0.01,0,1,0.97,0,0,15
Johnstone,3,2,90,0,0,0,0,0,1,0.97,0,0,8
Ward,3,2,90,0,0,0,0.02,0,1,0.97,0,0,9
Lerma,3,2,90,0,0,0.08,0.05,0,1,0.97,0,0,16
Schlupp,3,2,70,0,0,0.03,0.01,0,1,0.52,0,0,7
C.Doucoure,3,2,90,0,0,0,0.04,0,1,0.97,0,0,17
Mateta,3,1,19,0,0,0,0.01,0,0,0.45,0,0,2
Ahamada,3,1,19,0,0,0,0,0,0,0.45,0,0,3
Hughes,3,0,0,0,0,0,0,0,0,0,0,0,0
Rak-Sakyi,3,0,0,0,0,0,0,0,0,0,0,0,0
Tomkins,3,0,0,0,0,0,0,0,0,0,0,0,0
Olise,3,0,0,0,0,0,0,0,0,0,0,0,0
Sterling,3,19,90,2,1,0.79,0.21,1,0,0.43,0,3,52
Disasi,3,6,90,0,0,0.05,0.01,1,0,0.43,0,0,29
Gusto,3,14,90,0,2,0.01,0.16,1,0,0.43,0,2,48
Chilwell,3,6,85,0,0,0.09,0.28,1,0,0.41,0,0,22
R.Sanchez,3,6,90,0,0,0,0,1,0,0.43,1,0,25
Colwill,3,6,90,0,0,0.11,0.15,1,0,0.43,0,0,26
T.Silva,3,6,90,0,0,0,0.01,1,0,0.43,0,0,28
N.Jackson,3,7,82,1,0,0.71,0.18,1,0,0.36,0,1,34
Gallagher,3,3,90,0,0,0.08,0.31,1,0,0.43,0,0,17
Caicedo,3,3,90,0,0,0,0.03,1,0,0.43,0,0,15
Chukwuemeka,3,0,0,0,0,0,0,0,0,0,0,0,0
Enzo,3,2,90,0,0,0.26,0.29,1,0,0.43,0,0,1
Mudryk,3,0,0,0,0,0,0,0,0,0,0,0,0
Burstow,3,1,1,0,0,0,0,0,0,0,0,0,3
James,3,0,0,0,0,0,0,0,0,0,0,0,0
Maatsen,3,0,4,0,0,0,0,0,0,0.03,0,0,-2
Madueke,3,0,0,0,0,0,0,0,0,0,0,0,0
Palmer,3,0,0,0,0,0,0,0,0,0,0,0,0
Ugochukwu,3,1,7,0,0,0,0.04,0,0,0.07,0,0,3
Ampadu,3,0,0,0,0,0,0,0,0,0,0,0,0
Chalobah,3,0,0,0,0,0,0,0,0,0,0,0,0
Cucurella,3,0,0,0,0,0,0,0,0,0,0,0,0
Lavia,3,0,0,0,0,0,0,0,0,0,0,0,0
M.Sarr,3,0,0,0,0,0,0,0,0,0,0,0,0
Nkunku,3,0,0,0,0,0,0,0,0,0,0,0,0
W.Fofana,3,0,0,0,0,0,0,0,0,0,0,0,0
P.Neto,3,7,90,0,1,0.04,0.45,1,0,1.2,0,1,29
Jose Sa,3,11,90,0,0,0,0,1,0,1.2,7,3,40
Hee Chan,3,1,45,0,0,0,0,0,0,0.62,0,0,3
Cunha,3,2,84,0,0,0.17,0,1,0,1.14,0,0,0
Kilman,3,8,90,0,0,0,0.15,1,0,1.2,0,2,30
H.Bueno,3,6,84,0,0,0,0.03,1,0,1.14,0,0,24
Sarabia,3,1,16,0,0,0.28,0.03,0,0,0.06,0,0,4
Kalajdzic,3,6,5,1,0,0.26,0.01,0,0,0.06,0,1,29
Dawson,3,5,90,0,0,0,0,1,0,1.2,0,0,23
Lemina,3,2,90,0,0,0.06,0,1,0,1.2,0,0,8
N.Semedo,3,5,90,0,0,0,0.01,1,0,1.2,0,0,19
Fabio Silva,3,2,73,0,0,0.3,0.01,1,0,1.14,0,0,2
Joao Gomes,3,2,90,0,0,0.05,0.01,1,0,1.2,0,0,9
Ait-Nouri,3,1,45,0,0,0,0.02,0,0,0.58,0,0,-3
Toti,3,1,5,0,0,0,0,0,0,0.06,0,0,3
Boubacar Traore,3,0,0,0,0,0,0,0,0,0,0,0,0
Podence,3,0,0,0,0,0,0,0,0,0,0,0,0
Bowen,3,12,90,1,1,1.28,0.03,0,1,1.52,0,2,38
Ward-Prowse,3,6,90,1,0,0.91,0.01,0,1,1.52,0,0,24
Areola,3,5,90,0,0,0,0,0,1,1.52,9,0,27
Antonio,3,7,78,1,0,0.73,0.32,1,0,1.09,0,1,29
Zouma,3,2,90,0,0,0,0,0,1,1.52,0,0,18
L.Paqueta,3,2,84,0,0,0.38,0.35,0,1,1.16,0,0,11
Benrahma,3,4,51,0,1,0,0.22,0,1,0.96,0,0,21
Souček,3,1,38,0,0,0,0,0,0,0.56,0,0,6
N.Aguerd,3,0,0,0,0,0,0,0,0,0,0,0,0
Coufal,3,2,90,0,0,0,0.03,0,1,1.52,0,0,14
Emerson,3,2,90,0,0,0.03,0.15,0,1,1.52,0,0,12
P.Fornals,3,1,6,0,0,0,0.01,0,0,0.36,0,0,2
Alvarez,3,1,83,0,0,0,0,0,1,1.16,0,0,7
Ings,3,1,5,0,0,0,0,0,0,0.36,0,0,3
Ogbonna,3,2,90,0,0,0,0,0,1,1.52,0,0,10
Cornet,3,0,0,0,0,0,0,0,0,0,0,0,0
Kehrer,3,0,11,0,0,0,0,0,1,0.43,0,0,0
Kudus,3,0,0,0,0,0,0,0,0,0,0,0,0
Cresswell,3,0,0,0,0,0,0,0,0,0,0,0,0
Scamacca,3,0,0,0,0,0,0,0,0,0,0,0,0
Solanke,3,2,90,0,0,0.07,0.04,0,2,2.06,0,0,3
Neto,3,2,90,0,0,0,0,0,2,2.06,4,0,15
Semenyo,3,2,72,0,0,0.17,0.02,0,2,1.78,0,0,-4
D.Brooks,3,1,17,0,0,0,0.01,0,0,0.28,0,0,5
Billing,3,2,85,0,0,0.29,0.03,0,2,1.83,0,0,7
Christie,3,1,59,0,0,0.02,0.15,0,1,1.34,0,0,4
Senesi,3,0,0,0,0,0,0,0,0,0,0,0,0
Kerkez,3,1,90,0,0,0,0.02,0,2,2.06,0,0,11
Kluivert,3,1,59,0,0,0.03,0.02,0,1,1.34,0,0,0
Rothwell,3,1,45,0,0,0,0.02,0,1,1.34,0,0,4
Zabarnyi,3,1,90,0,0,0,0.02,0,2,2.06,0,0,18
Aarons,3,1,90,0,0,0,0.07,0,2,2.06,0,0,14
Tavernier,3,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,3,1,30,0,0,0.07,0.02,0,1,0.72,0,0,2
L.Cook,3,1,45,0,0,0.03,0.01,0,1,0.72,0,0,5
Moore,3,1,4,0,0,0,0.01,0,0,0.23,0,0,3
Hamed Traorè,3,1,30,0,0,0,0.01,0,1,0.72,0,0,0
Hill,3,0,0,0,0,0,0,0,0,0,0,0,0
Kelly,3,0,90,0,0,0,0.01,0,2,2.06,0,0,9
Mepham,3,0,0,0,0,0,0,0,0,0,0,0,0
Sinisterra,3,0,0,0,0,0,0,0,0,0,0,0,0
Awoniyi,3,6,80,1,0,0.67,0.02,0,3,2.79,0,0,29
Boly,3,7,90,1,0,0.25,0.01,0,3,2.91,0,0,25
Aurier,3,0,90,0,0,0,0.01,0,3,2.91,0,0,6
Gibbs-White,3,8,90,0,2,0.27,0.24,0,3,2.91,0,1,31
Elanga,3,1,9,0,0,0.02,0,0,0,0.12,0,0,3
Turner,3,3,90,0,0,0,0,0,3,2.91,7,0,23
McKenna,3,0,56,0,0,0,0.02,0,2,1.61,0,0,7
Wood,3,1,9,0,0,0,0.03,0,0,0.12,0,0,3
Worrall,3,-2,66,0,0,0,0,0,3,3.83,0,0,-2
Danilo,3,2,80,0,0,0.03,0,0,3,2.79,0,0,5
Yates,3,2,90,0,0,0,0,0,3,2.91,0,0,10
Mangala,3,0,0,0,0,0,0,0,0,0,0,0,0
Aina,3,0,90,0,0,0,0.01,0,3,2.91,0,0,9
Kouyate,3,0,20,0,0,0,0.02,0,1,0.91,0,0,2
Williams,3,0,0,0,0,0,0,0,0,0,0,0,0
Niakhate,3,1,33,0,0,0,0.01,0,1,1.31,0,0,4
G.Montiel,3,0,0,0,0,0,0,0,0,0,0,0,0
Dennis,3,0,0,0,0,0,0,0,0,0,0,0,0
Hudson-Odoi,3,0,0,0,0,0,0,0,0,0,0,0,0
Origi,3,0,0,0,0,0,0,0,0,0,0,0,0
Tavares,3,0,0,0,0,0,0,0,0,0,0,0,0
A.Doucoure,3,2,90,0,0,0.21,0.1,0,1,1.16,0,0,10
Danjuma,3,2,90,0,0,0.39,0.01,0,1,0.88,0,0,-6
Patterson,3,2,90,0,0,0,0.05,0,1,1.16,0,0,17
A.Onana,3,2,90,0,0,0.05,0.2,0,1,1.16,0,0,16
Garner,3,1,90,0,0,0.06,0.22,0,1,1.16,0,0,10
Gana,3,2,90,0,0,0,0.04,0,1,0.88,0,0,19
Dobbin,3,3,65,0,0,0.07,0,1,0,0.58,0,0,3
Pickford,3,2,90,0,0,0,0.01,0,1,1.16,2,0,13
Tarkowski,3,2,90,0,0,0.12,0.03,0,1,1.16,0,0,12
Young,3,2,90,0,0,0,0.38,0,1,1.16,0,0,17
Beto,3,0,0,0,0,0,0,0,0,0,0,0,0
Keane,3,1,1,0,0,0,0,0,0,0.28,0,0,2
Branthwaite,3,1,90,0,0,0.24,0.15,0,1,1.16,0,0,11
Calvert-Lewin,3,0,0,0,0,0,0,0,0,0,0,0,0
Cannon,3,1,1,0,0,0,0,0,0,0.28,0,0,3
Godfrey,3,0,0,0,0,0,0,0,0,0,0,0,0
McNeil,3,0,0,0,0,0,0,0,0,0,0,0,0
Onyango,3,0,0,0,0,0,0,0,0,0,0,0,0
Gray,3,0,0,0,0,0,0,0,0,0,0,0,0
Holgate,3,0,0,0,0,0,0,0,0,0,0,0,0
Mykolenko,3,0,0,0,0,0,0,0,0,0,0,0,0
Y. Chermiti,3,0,24,0,0,0.06,0.03,0,1,0.57,0,0,-2
Foster,3,7,80,1,0,0.13,0,0,3,2.49,0,1,23
Koleosho,3,2,67,0,0,0.04,0.09,0,3,2.21,0,0,4
Cullen,3,1,90,0,0,0,0.32,0,3,2.51,0,0,11
Brownhill,3,0,0,0,0,0,0,0,0,0,0,0,0
Amdouni,3,2,80,0,0,0.05,0.02,0,3,2.49,0,0,3
Trafford,3,2,90,0,0,0,0,0,3,2.51,3,0,15
Berge,3,1,67,0,0,0,0.02,0,3,2.21,0,0,1
Gudmundsson,3,4,45,0,1,0,0.11,0,1,0.78,0,0,15
Bruun Larsen,3,1,9,0,0,0,0.01,0,0,0.02,0,0,3
Redmond,3,1,22,0,0,0,0.01,0,0,0.3,0,0,2
Al-Dakhil,3,1,90,0,0,0,0.18,0,3,2.51,0,0,11
Benson,3,1,45,0,0,0,0,0,2,1.73,0,0,5
O'Shea,3,1,90,0,0,0,0.02,0,3,2.51,0,0,19
Roberts,3,1,90,0,0,0,0.12,0,3,2.51,0,0,15
A.Ramsey,3,1,22,0,0,0,0.01,0,0,0.3,0,0,3
Cork,3,0,0,0,0,0,0,0,0,0,0,0,0
Rodriguez,3,1,9,0,0,0.45,0,0,0,0.02,0,0,-3
Vitinho,3,0,0,0,0,0,0,0,0,0,0,0,0
Beyer,3,0,0,0,0,0,0,0,0,0,0,0,0
Delcroix,3,1,90,0,0,0.06,0.04,0,3,2.51,0,0,18
Weghorst,3,0,0,0,0,0,0,0,0,0,0,0,0
Archer,3,0,0,0,0,0,0,0,0,0,0,0,0
Foderingham,3,4,90,0,0,0,0,0,2,3.52,7,1,25
Hamer,3,2,90,0,0,0.14,0.02,0,2,3.52,0,0,9
Bogle,3,7,19,1,0,0.14,0,0,1,0.72,0,0,18
Norwood,3,2,79,0,0,0,0.03,0,1,2.91,0,0,16
T.Benie,3,2,90,0,0,0,0.09,0,2,3.52,0,0,2
McBurnie,3,1,19,0,0,0.02,0.41,0,1,0.72,0,0,6
Basham,3,1,10,0,0,0,0,0,1,0.61,0,0,2
Robinson,3,1,90,0,0,0,0,0,2,3.52,0,0,9
Vini Souza,3,1,90,0,0,0,0,0,2,3.52,0,0,5
Baldock,3,1,70,0,0,0,0.01,0,1,2.8,0,0,3
Egan,3,0,90,0,0,0,0,0,2,3.52,0,0,2
Larouci,3,1,73,0,0,0.06,0.02,0,2,3.26,0,0,8
